Variable_X Variable_Y
0.743449 0.760000
0.239915 0.183034
0.726756 0.657724
0.376994 0.210210
0.448494 0.257808
0.608230 0.374165
0.189692 0.268830
0.357398 0.255181
0.028230 0.132134
0.222225 0.231780
0.236819 0.211965
0.728165 0.607565
0.469464 0.257528
0.029356 0.177645
0.450982 0.230349
0.052789 0.207178
0.840847 0.879221
0.402591 0.266739
0.710091 0.735891
0.039561 0.193025
0.440955 0.268744
0.688197 0.692020
0.530055 0.045627
0.812552 0.904334
0.788363 0.831478
0.576149 0.311628
0.648502 0.555974
0.546118 0.436173
0.289442 0.211628
0.298936 0.271071
0.557763 0.331360
0.525848 0.082957
0.408393 0.246582
0.037728 0.162041
0.418618 0.302922
0.344446 0.267928
0.244362 0.201235
0.936619 0.976564
0.142994 0.148643
0.774516 0.811877
0.484441 0.296989
0.109177 0.204536
0.613228 0.679171
0.701415 0.686144
0.865068 0.937948
0.561225 0.367768
0.650147 0.626528
0.550381 0.234295
0.200457 0.195112
0.509721 0.043001
0.099349 0.194213
0.381914 0.262153
0.083363 0.181713
0.420200 0.244980
0.267627 0.258493
0.458715 0.281084
0.652595 0.664399
0.036026 0.138856
0.101765 0.221162
0.410909 0.278399
0.178117 0.148689
0.784630 0.752757
0.576142 0.462154
0.460255 0.235699
0.716274 0.729230
0.585868 0.373880
0.714083 0.779313
0.512742 0.389106
0.106378 0.205195
0.567503 0.114131
0.650341 0.595611
0.070086 0.181037
0.028322 0.138802
0.286610 0.253190
0.572882 0.290762
0.192181 0.201385
0.166065 0.203038
0.227670 0.268883
0.010334 0.166480
0.921850 0.964744
0.215576 0.232601
0.337999 0.338593
0.552253 0.209432
0.833252 0.909498
0.255317 0.235962
0.535418 0.278152
0.197925 0.215109
0.565312 0.290024
0.290536 0.222366
0.005365 0.147346
0.862003 0.994713
0.600046 0.523425
0.501546 0.089717
0.095249 0.193999
0.274523 0.239370
0.480439 0.370913
0.606460 0.580094
0.270328 0.237271
0.505997 0.287354
0.270964 0.255261
0.712697 0.750256
0.125534 0.157271
0.555176 0.155741
0.361849 0.246961
0.587147 0.571783
0.820721 0.834500
0.302751 0.258529
0.656155 0.594928
0.518332 0.084242
0.373732 0.269211
0.120811 0.198899
0.744123 0.862672
0.534183 0.351554
0.540997 0.349943
0.179013 0.194887
0.595909 0.494237
0.791735 0.929092
0.636319 0.621529
0.215611 0.204184
0.293720 0.275507
0.542302 0.047467
0.545300 0.314229
0.578232 0.283574
0.758570 0.724252
0.209153 0.245393
0.551214 0.103715
0.426600 0.280188
0.749643 0.862677
0.598970 0.382213
0.346493 0.268532
0.757068 0.785009
0.523114 0.199215
0.712046 0.647419
0.813809 0.890538
0.041379 0.194728
0.731525 0.720564
0.369056 0.256463
0.593428 0.419434
0.864742 0.913150
0.380896 0.258540
0.362943 0.229576
0.884032 0.990857
0.711375 0.721204
0.186389 0.253182
0.291252 0.254111
0.090253 0.214359
0.514544 0.097175
0.434387 0.255059
0.285362 0.238610
0.610013 0.519253
0.258792 0.202124
0.284008 0.230416
0.601354 0.210007
0.391234 0.304863
0.769902 0.816891
0.087047 0.199112
0.619822 0.433412
0.021362 0.220263
0.569795 0.400230
0.083514 0.182463
0.423077 0.281129
0.565495 0.188032
0.758822 0.777306
0.392233 0.305480
0.081701 0.187096
0.747628 0.781210
0.396439 0.289918
0.746512 0.704124
0.164702 0.232672
0.118159 0.195935
0.219463 0.157912
0.273048 0.220726
0.280196 0.227139
0.021179 0.108201
0.013563 0.174920
0.031738 0.181508
0.015280 0.183898
0.218190 0.252403
0.265168 0.239856
0.533256 0.110519
0.676056 0.698981
0.877135 0.950715
0.032581 0.145465
0.684802 0.577192
0.424951 0.250888
0.306893 0.239680
0.544023 0.087714
0.363236 0.249322
0.764728 0.778760
0.382191 0.319244
0.615105 0.312326
0.522857 0.245217
0.733568 0.696285
0.455872 0.276179
0.319455 0.230578
0.388098 0.259710
0.584141 0.145607
0.179353 0.229860
0.608676 0.392570
0.394297 0.268037
0.864638 0.931044
0.538270 0.327288
0.260424 0.223057
0.626898 0.462375
0.843630 0.953804
0.591067 0.453924
0.599141 0.460955
0.256837 0.197991
0.206016 0.198095
0.264764 0.234199
0.020399 0.174883
0.529584 0.275020
0.519658 0.077007
0.146821 0.236426
0.532596 0.458623
0.134444 0.221118
0.244798 0.229698
0.208008 0.230719
0.812257 0.865855
0.182084 0.188856
0.858311 0.978973
0.515224 0.044747
0.035651 0.135838
0.609521 0.512112
0.697494 0.663891
0.673445 0.637142
0.759110 0.775831
0.150862 0.165277
0.258318 0.217830
0.741177 0.746162
0.551042 0.151757
0.249687 0.244169
0.345043 0.282692
0.023849 0.182340
0.431300 0.296362
0.707207 0.729041
0.305046 0.269788
0.555825 0.010226
0.885242 0.986606
0.221197 0.263215
0.425522 0.277946
0.567829 0.248470
0.661824 0.499047
0.602123 0.332091
0.333311 0.269121
0.511625 0.042422
0.611425 0.502374
0.750579 0.815775
0.514288 0.054806
0.708399 0.745456
0.782800 0.850907
0.010113 0.159259
0.540759 0.389922
0.568168 0.145167
0.039407 0.167342
0.435424 0.260827
0.380102 0.265920
0.397243 0.247588
0.198875 0.262015
0.933272 0.981718
0.771758 0.817649
0.488090 0.310465
0.738081 0.740083
0.762355 0.758735
0.513408 0.117293
0.621121 0.549350
0.599311 0.512249
0.052025 0.175543
0.258431 0.208799
0.428662 0.227632
0.560189 0.107319
0.798379 0.754076
0.453811 0.317274
0.740389 0.784117
0.196521 0.154962
0.504660 0.044031
0.001105 0.143480
0.012076 0.155111
0.601002 0.369424
0.655368 0.552130
0.367344 0.244745
0.584006 0.301779
0.123596 0.176031
0.270099 0.236881
