Variable_X Variable_Y
0.640698 0.180458
0.717037 0.610968
0.418716 0.350267
0.606760 0.047888
0.849339 0.863343
0.301719 0.240970
0.876760 0.928250
0.693886 0.384576
0.043745 0.096583
0.309507 0.306353
0.172371 0.247963
0.309193 0.290343
0.638960 0.228926
0.416983 0.300127
0.777525 0.637629
0.024617 0.067344
0.276592 0.374770
0.821498 0.653765
0.428036 0.505833
0.406430 0.430357
0.226490 0.252603
0.728140 0.517152
0.500611 0.401189
0.866411 0.922652
0.589498 0.071989
0.526930 0.490556
0.829780 0.856969
0.281725 0.265692
0.450559 0.413049
0.313018 0.376231
0.676115 0.326925
0.725659 0.492586
0.765423 0.667856
0.628815 0.073908
0.242505 0.273293
0.649331 0.272294
0.088317 0.157267
0.301374 0.348511
0.416198 0.430636
0.278270 0.246107
0.548307 0.425196
0.805281 0.780381
0.506759 0.462972
0.826246 0.772643
0.699649 0.412522
0.188397 0.290726
0.611665 0.108266
0.736419 0.498101
0.634238 0.194611
0.692279 0.337624
0.616260 0.169334
0.809210 0.745330
0.721296 0.529725
0.073731 0.176661
0.819381 0.806396
0.130785 0.260639
0.010821 0.133169
0.286355 0.215115
0.147320 0.244541
0.305441 0.306237
0.847525 0.863646
0.347777 0.414671
0.918009 0.959649
0.675034 0.191350
0.438829 0.395717
0.493623 0.437800
0.794963 0.792222
0.799520 0.666947
0.744370 0.487721
0.126341 0.212938
0.159627 0.245447
0.478320 0.487483
0.622762 0.230179
0.697604 0.365708
0.507007 0.403798
0.678266 0.286055
0.667658 0.285600
0.110846 0.107502
0.156288 0.162400
0.634448 0.120270
0.598187 0.053599
0.853219 0.881682
0.788831 0.729930
0.640240 0.158768
0.301082 0.244688
0.714117 0.375063
0.561533 0.032321
0.657450 0.184188
0.228974 0.246787
0.676235 0.304076
0.085160 0.107356
0.657425 0.317352
0.193447 0.300970
0.197775 0.208155
0.475224 0.377716
0.261520 0.219604
0.391241 0.455264
0.491608 0.534107
0.655916 0.259111
0.734746 0.552205
0.366326 0.351273
0.160118 0.166898
0.610024 0.113850
0.342125 0.330469
0.424579 0.431295
0.366634 0.278897
0.106711 0.107081
0.735091 0.379370
0.655002 0.239995
0.865020 0.962020
0.720209 0.427468
0.598770 0.205955
0.765812 0.685970
0.850516 0.842951
0.198316 0.213291
0.660783 0.272543
0.677802 0.403253
0.527454 0.425185
0.673523 0.313992
0.014515 0.111990
0.867176 0.997741
0.257375 0.272628
0.321614 0.328944
0.116364 0.260223
0.631784 0.202608
0.021537 0.110126
0.346644 0.440750
0.027569 0.112536
0.804084 0.703104
0.113048 0.143649
0.405633 0.311019
0.668374 0.303323
0.686806 0.338980
0.397180 0.327679
0.511144 0.552104
0.741264 0.434230
0.713094 0.480320
0.712676 0.344613
0.671910 0.352668
0.280417 0.286114
0.139241 0.221587
0.419310 0.449738
0.501111 0.462140
0.415298 0.525542
0.855757 0.787171
0.049876 0.175505
0.607157 0.075240
0.644364 0.113103
0.151902 0.299503
0.243565 0.277004
0.783412 0.631657
0.497899 0.464390
0.301139 0.238378
0.824255 0.733745
0.427866 0.348436
0.394656 0.288207
0.298908 0.265825
0.216208 0.240068
0.819909 0.712002
0.826250 0.824515
0.577162 0.019940
0.733740 0.478814
0.055209 0.149849
0.614390 0.191111
0.335661 0.353577
0.855255 0.912910
0.801247 0.805767
0.454412 0.458854
0.847897 0.812624
0.280636 0.342968
0.027249 0.187526
0.077096 0.113147
0.598633 0.041537
0.856202 0.973977
0.816756 0.802156
0.803148 0.684804
0.700017 0.371665
0.082625 0.151662
0.626149 0.125419
0.758988 0.476757
0.912258 0.957659
0.297280 0.282769
0.444052 0.354078
0.215010 0.229895
0.020014 0.012024
0.142614 0.125743
0.092004 0.281651
0.411996 0.453676
0.659049 0.290232
0.451070 0.456812
0.524419 0.442507
0.432181 0.453824
0.661358 0.427677
0.582820 0.076715
0.637803 0.180930
0.646188 0.295335
0.193635 0.221688
0.856645 0.779157
0.303697 0.221945
0.146137 0.167580
0.488464 0.460155
0.700794 0.326657
0.034078 0.180937
0.725956 0.523570
0.359859 0.395308
0.824052 0.894301
0.776878 0.783994
0.126716 0.163160
0.762049 0.597270
0.146166 0.184802
0.489804 0.449892
0.815227 0.900063
0.895545 0.961754
0.665262 0.309640
0.204471 0.246117
0.657325 0.319938
0.220726 0.262173
0.707846 0.457145
0.805994 0.776522
0.572434 0.103487
0.524109 0.527857
0.873216 0.988458
0.266135 0.380706
0.524302 0.437939
0.769253 0.627038
0.032119 0.092252
0.449539 0.375040
0.044215 0.195392
0.358375 0.261478
0.619038 0.081509
0.489446 0.459162
0.712436 0.474639
0.327488 0.312431
0.733766 0.575880
0.052908 0.188058
0.614774 0.028743
0.087461 0.186370
0.545570 0.501928
0.379259 0.358504
0.781214 0.691799
0.669615 0.383629
0.599602 0.084372
0.670909 0.259259
0.827250 0.765924
0.819431 0.769106
0.352255 0.243322
0.615347 0.060418
0.080598 0.155544
0.752928 0.564899
0.842705 0.935020
0.672580 0.334693
0.421469 0.378499
0.694567 0.331360
0.802916 0.732457
0.649189 0.110590
0.859648 0.865148
0.776429 0.705657
0.858445 0.962851
0.258415 0.230142
0.480991 0.484131
0.291484 0.319970
0.602381 0.125699
0.641192 0.260236
0.254341 0.258279
0.478273 0.344583
0.683907 0.333559
0.373642 0.404897
0.096757 0.186202
0.463363 0.525649
0.391104 0.413658
0.692967 0.401609
0.661892 0.359598
0.129720 0.163730
0.782182 0.579869
0.615418 0.043984
0.536428 0.489939
0.303417 0.259909
0.532159 0.530925
0.283869 0.393240
0.303414 0.189692
0.418427 0.360486
0.583034 0.002274
0.738643 0.465312
0.650045 0.247914
0.347496 0.223367
0.040484 0.148827
0.541526 0.375123
0.648540 0.246826
0.639119 0.165349
0.178852 0.219721
0.897597 0.994120
0.601607 0.195958
0.870585 0.864492
0.770475 0.673657
0.797105 0.796726
0.298392 0.322999
0.318191 0.269842
0.518663 0.450902
0.157977 0.160958
0.690379 0.381807
0.789326 0.629566
0.283610 0.356171
0.638221 0.187564
0.792426 0.775875
0.667080 0.242522
0.256461 0.390168
0.308879 0.351108
0.764480 0.613754
0.847245 0.801420
0.169704 0.202033
0.583191 0.062108
0.764207 0.658388
0.462017 0.353724
0.498599 0.433094
0.623663 0.139986
0.781985 0.650262
0.104027 0.206083
0.400987 0.407585
0.613919 0.083686
0.417069 0.441993
0.676724 0.266792
0.650372 0.357328
0.144438 0.241130
0.627669 0.105644
0.290697 0.281992
0.162840 0.144027
0.074197 0.119875
0.109440 0.166187
0.590331 0.082703
0.694809 0.474792
0.874389 0.957568
0.071344 0.166145
0.100327 0.078556
0.634018 0.258169
0.037055 0.142648
0.710962 0.442759
0.715012 0.553274
0.854545 0.992755
0.517705 0.459215
0.770656 0.577473
0.455735 0.486768
0.750160 0.544675
0.036856 0.106114
0.002215 0.085545
0.834272 0.882321
0.794827 0.759102
0.087474 0.203348
0.711159 0.388441
0.755919 0.583249
0.768985 0.735720
0.338898 0.359556
0.788418 0.704235
0.831697 0.930716
0.388751 0.473396
0.650551 0.114474
0.794628 0.672080
0.512426 0.500607
0.639097 0.220446
0.134817 0.253331
0.728834 0.456939
0.225344 0.190400
0.843241 0.859958
0.661392 0.312440
0.381137 0.301996
0.745307 0.672661
0.805229 0.827477
0.314995 0.364275
0.458664 0.407452
0.080621 0.107481
0.059345 0.201877
0.286068 0.361330
0.307801 0.237594
0.704291 0.475124
0.655296 0.248115
0.406717 0.401122
0.841256 0.846484
0.881151 0.992951
0.160187 0.282197
0.758009 0.527704
0.006051 0.196468
0.185497 0.192737
0.017184 0.017161
0.475528 0.485865
0.345890 0.360454
0.812316 0.847804
0.299625 0.320811
0.827782 0.715276
0.080522 0.110296
0.446386 0.414598
0.875341 0.930470
0.436568 0.372511
0.659104 0.213627
0.323500 0.293123
0.427392 0.391882
0.824874 0.889997
0.112052 0.113055
0.840760 0.935142
0.772353 0.684476
0.794168 0.769955
0.735853 0.607469
0.857645 0.874792
0.619798 0.073192
0.738391 0.561359
0.108127 0.251084
0.668246 0.269905
0.694790 0.408038
0.703054 0.425459
0.080065 0.186285
0.619576 0.045211
0.580221 0.051641
0.268333 0.214173
0.891190 0.928110
0.746947 0.592898
0.731670 0.461338
0.788492 0.583904
0.768372 0.631228
0.240165 0.244178
0.541957 0.527272
0.449824 0.434516
0.279273 0.404414
0.393760 0.303642
0.184834 0.169465
0.766402 0.550320
0.832171 0.847589
0.093998 0.155311
0.238197 0.205797
0.725220 0.570716
0.683501 0.340567
0.261647 0.195523
0.058233 0.216526
0.467584 0.413755
0.540870 0.514504
0.474155 0.368581
0.626347 0.162210
0.744731 0.492042
0.806426 0.699966
0.416725 0.354623
0.015573 0.163413
0.532590 0.521312
0.734563 0.490144
0.765773 0.501995
0.688613 0.311978
0.492249 0.489100
0.522287 0.473247
0.818319 0.844381
0.687110 0.404428
0.088537 0.180442
0.763284 0.630351
0.341976 0.333960
0.710490 0.439208
0.796728 0.771203
0.771863 0.690409
0.702970 0.448943
0.611840 0.003204
0.831398 0.782017
0.167154 0.280332
0.505780 0.497944
0.677743 0.341370
0.356254 0.399598
0.181507 0.287725
0.083111 0.147687
0.693481 0.338100
0.156641 0.263831
0.747565 0.499287
0.528977 0.486592
0.704274 0.507513
0.764383 0.712039
0.057745 0.082220
0.654010 0.221463
0.068492 0.059227
0.860644 0.973557
0.230541 0.194345
0.811072 0.661423
0.208141 0.199025
0.726682 0.459473
0.630115 0.164179
0.060844 0.207955
0.635602 0.100338
0.075428 0.199319
0.680607 0.391224
0.741897 0.596466
0.597266 0.041029
0.220241 0.367262
0.446053 0.395111
0.424629 0.460767
0.257226 0.243918
0.798742 0.788056
0.477041 0.438226
0.808728 0.769039
0.296059 0.316323
0.860775 0.821898
0.586940 0.037064
0.725938 0.529010
0.670155 0.238991
0.841535 0.960380
0.697437 0.366783
0.705942 0.518456
0.725212 0.453737
0.238390 0.365365
0.495987 0.384170
0.686294 0.400299
0.116323 0.224140
0.340794 0.284491
0.597668 0.103219
0.658188 0.216020
0.389827 0.356720
0.114374 0.096170
0.657654 0.284826
0.291602 0.426584
0.023140 0.099603
0.534158 0.485158
0.726431 0.334138
0.632849 0.067428
0.220143 0.273767
0.117130 0.133518
0.090861 0.054701
0.516112 0.377674
0.616646 0.062372
0.211746 0.137684
0.777210 0.702070
0.007075 0.135387
0.767363 0.673863
0.102776 0.058794
0.209283 0.178043
0.746986 0.424540
0.231183 0.282511
0.516529 0.511239
0.442040 0.401148
0.278170 0.330281
0.841255 0.871577
0.697483 0.398749
0.195650 0.153473
0.662265 0.287247
0.764221 0.576007
0.807451 0.693432
0.577497 0.030009
0.329052 0.395331
0.186098 0.301571
0.061162 0.007170
0.383290 0.462479
0.468978 0.457467
0.866830 0.863009
0.642843 0.287110
0.756238 0.609510
0.726759 0.466460
0.287250 0.268936
0.380251 0.347568
0.076140 0.104801
0.750155 0.630224
0.072147 0.143554
0.171345 0.286346
0.808022 0.779406
0.381834 0.291686
0.023728 0.103377
0.244569 0.231398
0.644683 0.249052
0.667099 0.185940
0.028893 0.150086
0.263863 0.292693
0.674250 0.361589
0.247826 0.223100
0.824307 0.753895
0.652211 0.217449
0.651277 0.272329
0.289853 0.205843
0.352420 0.370816
0.022893 0.100957
0.701049 0.454514
0.840488 0.952778
0.840728 0.825797
0.498690 0.428976
0.031939 0.075960
0.027467 0.123087
0.697889 0.388665
0.229467 0.237642
0.364950 0.380268
0.690279 0.334163
0.790346 0.690961
0.866985 0.989090
0.622283 0.145735
0.017492 0.050098
0.199476 0.271749
0.242248 0.252417
0.721785 0.374624
0.444250 0.342128
0.664148 0.347401
0.533069 0.559964
0.811617 0.869272
0.712664 0.381297
0.671606 0.251356
0.808433 0.678329
0.184957 0.250771
0.669102 0.380955
0.606807 0.156389
0.172264 0.239088
0.523041 0.521233
0.087879 0.149335
0.588359 0.049088
0.632749 0.158268
0.601489 0.088954
0.073214 0.115221
0.278446 0.290878
0.014993 0.031323
0.838843 0.853600
0.862428 0.819320
0.912282 0.999261
0.388559 0.358028
0.061259 0.227236
0.784079 0.720595
0.776402 0.602358
0.862255 0.912596
0.463073 0.343447
0.883922 0.976372
0.836390 0.872195
0.436962 0.403446
0.754748 0.417488
0.124402 0.132247
0.782408 0.724236
0.683462 0.253789
0.808887 0.696611
0.497515 0.492079
0.816909 0.853022
0.375596 0.344791
0.279497 0.373752
0.370707 0.434050
0.646944 0.281264
0.754919 0.570748
0.164554 0.348132
0.845316 0.772451
0.646738 0.148912
0.409606 0.381372
0.574297 0.058644
0.671725 0.352655
0.599812 0.012913
0.448592 0.328044
0.681341 0.318356
0.813822 0.832198
0.716829 0.555786
0.020732 0.050584
0.075307 0.116249
0.867620 0.989091
0.832905 0.920023
0.324426 0.341357
0.749840 0.546806
0.150522 0.204717
0.624479 0.219358
0.309202 0.334671
0.718357 0.477755
0.768443 0.499071
0.607409 0.045031
0.627265 0.097982
0.908170 0.987340
0.795567 0.693088
0.298622 0.247774
0.765293 0.731332
0.814325 0.744574
0.747425 0.598715
0.074757 0.148620
0.469333 0.422789
0.017140 0.248144
0.065957 0.084781
0.775682 0.625189
0.496127 0.412304
0.197988 0.157509
0.865699 0.938744
0.608604 0.110498
0.638355 0.126117
0.606233 0.174139
0.526482 0.476443
0.830213 0.753348
0.396622 0.394700
0.022058 0.150581
0.261307 0.291691
0.124127 0.226478
0.051389 0.142356
0.040942 0.213312
0.887825 0.997247
0.150174 0.155527
0.112143 0.283852
0.193426 0.127498
0.533507 0.538403
0.631818 0.197953
0.434240 0.387180
0.075214 0.103227
0.823274 0.722557
0.651079 0.166944
0.305612 0.373905
0.047335 0.137648
0.827041 0.755912
0.138555 0.196455
0.714477 0.426579
0.741334 0.481448
0.099791 0.152921
0.735359 0.442676
0.798668 0.776157
0.224726 0.211867
0.646881 0.223545
0.824538 0.768563
0.684909 0.276908
0.850783 0.950291
0.760366 0.734613
0.608560 0.018573
0.719211 0.464811
0.714639 0.598155
0.325299 0.300492
0.078644 0.194659
0.333986 0.436495
0.724703 0.419782
0.208256 0.348638
0.782601 0.719303
0.031441 0.073539
0.716095 0.472886
0.427588 0.448232
0.693624 0.377056
0.649929 0.252151
0.827850 0.719987
0.855908 0.918389
0.841715 0.976570
0.390078 0.314227
0.427498 0.414036
0.894679 0.910392
0.801715 0.727003
0.724889 0.519221
0.606600 0.110202
0.713527 0.394986
0.508191 0.391200
0.115035 0.217510
0.841879 0.856411
0.845697 0.844414
0.108133 0.205407
0.889971 0.962571
0.220707 0.135263
0.212320 0.328125
0.697888 0.334248
0.028836 0.125827
0.209720 0.299423
0.407879 0.369088
0.702266 0.342558
0.194529 0.245765
0.719793 0.582063
0.083985 0.075950
0.831293 0.683754
0.015075 0.174669
0.814456 0.775476
0.510825 0.398172
0.698249 0.422721
0.747977 0.541171
0.085766 0.180354
0.792816 0.632383
0.777369 0.790138
0.078327 0.154991
0.763475 0.616932
0.544798 0.458209
0.674585 0.272864
0.828253 0.875458
0.545640 0.459644
0.018345 0.098408
0.072308 0.130634
0.745455 0.683567
0.820319 0.837888
0.259210 0.284299
0.776696 0.480521
0.768846 0.627496
0.481326 0.457911
0.279265 0.370474
0.721554 0.469558
0.605436 0.025532
0.729412 0.424652
0.221451 0.203809
0.781948 0.637151
0.218322 0.418990
0.340326 0.375192
0.696814 0.385677
0.585718 0.032409
0.232144 0.343599
0.651396 0.235218
0.859762 0.957964
0.834663 0.860953
0.696635 0.453807
0.343849 0.176986
0.697884 0.326547
0.798155 0.688532
0.278081 0.341786
0.795940 0.806615
0.322588 0.308964
0.655734 0.248577
0.227814 0.283358
0.870920 0.991568
0.474043 0.412856
0.525029 0.457405
0.454584 0.426779
0.306540 0.385247
0.586296 0.121054
0.725303 0.575073
0.902974 0.978204
0.821700 0.851032
0.665452 0.326676
0.316283 0.319541
0.256752 0.246927
0.867917 0.956016
0.782716 0.598843
0.519302 0.403762
0.800349 0.801262
0.711519 0.426479
0.050653 0.296912
0.827936 0.771278
0.528038 0.501549
0.358727 0.210194
0.489562 0.426334
0.072637 0.121789
0.737577 0.422754
0.370803 0.364099
0.403264 0.437463
0.783117 0.669521
0.723997 0.408173
0.823325 0.777783
0.644067 0.294485
0.203860 0.346321
0.719450 0.554389
0.632509 0.162311
0.892659 0.990883
0.253198 0.197979
0.835535 0.821592
0.498381 0.473750
0.140315 0.202819
0.137665 0.094215
0.686414 0.356625
0.845763 0.786299
0.433900 0.447124
0.592326 0.075051
0.701643 0.472938
0.137364 0.141756
0.360991 0.336884
0.215893 0.282655
0.675888 0.340266
0.856643 0.983718
0.588147 0.063376
0.135884 0.172020
0.400063 0.305444
0.881768 0.970862
0.070436 0.274267
0.139003 0.203679
0.046599 0.117010
0.398641 0.404161
0.791376 0.690261
0.652774 0.251393
0.855230 0.831595
0.622486 0.115127
0.116422 0.227756
0.632975 0.166693
0.446861 0.442464
0.280863 0.304467
0.771315 0.609563
0.369008 0.394320
0.745366 0.501334
0.081989 0.069107
0.613658 0.187391
0.279449 0.336860
0.860118 0.974902
0.471825 0.547224
0.595207 0.056329
0.819056 0.913549
0.396077 0.456952
0.730200 0.391171
0.281646 0.193139
0.187287 0.105886
0.044430 0.152964
0.786081 0.708804
0.632818 0.102205
0.820778 0.787385
0.123558 0.294876
0.642079 0.069892
0.628095 0.269495
0.541983 0.534624
0.610250 0.057245
0.606478 0.074988
0.772496 0.678958
0.498073 0.462248
0.388980 0.350866
0.707255 0.480062
0.203759 0.303657
0.738642 0.497236
0.461886 0.402802
0.007535 0.074702
0.866557 0.954051
0.830927 0.885865
0.837671 0.832378
0.106268 0.149981
0.055084 0.053074
0.010822 0.127552
0.399569 0.377471
0.737378 0.368995
0.859303 0.970625
0.355738 0.363826
0.457191 0.455826
0.377883 0.379776
0.144411 0.202471
0.594206 0.005833
0.765449 0.630336
0.681424 0.384088
0.080917 0.231692
0.311030 0.338642
0.163400 0.124578
0.486443 0.428563
0.613060 0.085707
0.774418 0.691511
0.457719 0.323363
0.544132 0.544579
0.474251 0.353737
0.352610 0.285597
0.116198 0.138062
0.055186 0.034181
0.774042 0.730696
0.684875 0.305190
0.623227 0.226241
0.539016 0.513262
0.333977 0.334658
0.261711 0.365292
0.658106 0.253694
0.887537 0.944106
0.056284 0.134870
0.265686 0.334747
0.779589 0.610748
0.523921 0.577740
0.543022 0.479403
0.368078 0.387145
0.686230 0.347836
0.178394 0.121264
0.653762 0.263805
0.798582 0.888750
0.837819 0.918646
0.120226 0.170115
0.260616 0.290123
0.021527 0.188754
0.492322 0.397868
0.595541 0.040832
0.058065 0.137948
0.064917 0.204065
0.810529 0.786502
0.777390 0.578449
0.462983 0.438446
0.075809 0.104469
0.692196 0.241210
0.795058 0.670310
0.394968 0.395847
0.437856 0.388643
0.647933 0.172634
0.809443 0.765573
0.347150 0.310156
0.750042 0.688973
0.596535 0.025472
0.253241 0.177372
0.677559 0.366215
0.867175 0.976427
0.815641 0.689528
0.711478 0.566230
0.654697 0.177017
0.315606 0.324328
0.664492 0.246894
0.613287 0.075183
0.735849 0.631821
0.715444 0.436224
0.290388 0.344739
0.879873 0.976245
0.070223 0.202372
0.527128 0.401567
0.687465 0.378989
0.762515 0.604431
0.708857 0.483302
0.385252 0.329304
0.333045 0.318166
0.139585 0.261547
0.798722 0.799428
0.068226 0.157316
0.416878 0.380057
0.666180 0.233432
0.612934 0.183736
0.645843 0.292442
0.656990 0.428267
0.239905 0.224566
0.012915 0.172682
0.779750 0.789076
0.865089 0.876756
0.259401 0.270438
0.757782 0.580938
0.085778 0.155110
0.359265 0.373533
0.090017 0.227679
0.361142 0.438169
0.252734 0.238892
0.356263 0.395499
0.633009 0.103367
0.138645 0.217836
0.166676 0.193246
0.060450 0.104805
0.537335 0.438001
0.180179 0.179677
0.815616 0.742935
0.475904 0.473308
0.781916 0.595766
0.527129 0.535626
0.191253 0.232043
0.704588 0.506289
0.772310 0.623638
0.364266 0.311153
0.834919 0.837214
0.651941 0.242871
0.882164 0.936305
0.344280 0.238005
0.703795 0.302835
0.116588 0.216335
0.062746 0.130828
0.760603 0.751553
0.298467 0.304568
0.284613 0.273077
0.750141 0.489086
0.783457 0.655414
0.214034 0.300908
0.215591 0.252373
0.548514 0.351084
0.220759 0.328263
0.253260 0.255380
0.046684 0.175730
0.832862 0.896724
0.832188 0.770951
0.229508 0.335381
0.741697 0.494746
0.342935 0.310040
0.051590 0.123514
0.072496 0.208342
0.557971 0.010944
0.271164 0.295405
0.456577 0.462169
0.624620 0.223490
0.703573 0.566114
0.630344 0.080240
0.776037 0.715227
0.354495 0.300572
0.298600 0.312866
0.208861 0.235618
0.405147 0.333873
0.767115 0.647432
0.720124 0.629842
0.700599 0.319896
0.434559 0.420020
0.191405 0.203995
0.435313 0.464315
0.000697 0.066510
0.780859 0.728024
0.782220 0.719648
0.322001 0.223272
0.613352 0.176454
0.616697 0.177237
0.224065 0.308623
0.513008 0.448138
0.211767 0.323912
0.719066 0.498578
0.808064 0.809554
0.756174 0.487854
0.057813 0.112018
0.433781 0.467255
0.811242 0.786410
0.500934 0.419234
0.774408 0.654950
0.172109 0.196822
0.308428 0.174407
0.709365 0.381629
0.849316 0.897930
0.799509 0.717193
0.430423 0.391464
0.472524 0.486106
0.813008 0.729358
0.759788 0.674494
0.756387 0.605586
0.405852 0.271214
0.860871 0.983872
0.200193 0.262372
0.261446 0.331878
0.514354 0.472504
0.344289 0.298990
0.184823 0.291935
0.886059 0.934642
0.158785 0.205245
0.341363 0.373690
0.664841 0.282063
0.292318 0.212481
0.522894 0.465012
0.259880 0.190725
0.012489 0.188546
0.013575 0.117356
0.739121 0.456978
0.853096 0.866700
0.142215 0.158617
0.300635 0.302932
0.481803 0.382590
0.030792 0.157977
0.005459 0.098312
0.157276 0.241682
0.222865 0.231299
0.792307 0.855654
0.265653 0.258736
0.186803 0.214490
0.292693 0.277675
0.502566 0.603684
0.082357 0.150972
0.686205 0.433589
0.476293 0.477212
0.082873 0.150972
0.474303 0.435221
0.807245 0.695590
0.157610 0.214238
0.906360 0.962382
0.026537 0.208424
0.710322 0.465045
0.793555 0.778187
0.411645 0.327016
0.710131 0.434768
0.773800 0.650790
0.683699 0.315349
0.075018 0.131503
0.163012 0.252922
0.119406 0.176895
0.720194 0.531217
0.679003 0.517485
0.713800 0.403250
0.227164 0.233434
0.850348 0.827286
0.471389 0.525522
0.607590 0.112204
0.618996 0.129314
0.400566 0.442365
0.661172 0.283839
0.635259 0.245056
0.388581 0.394770
0.373847 0.341384
0.669016 0.213114
0.011530 0.169690
0.842293 0.819009
0.646560 0.302858
0.350102 0.363688
0.755060 0.588257
0.588825 0.020059
0.050100 0.161286
0.539316 0.568379
0.405470 0.310004
0.617007 0.121657
0.806420 0.719240
0.104019 0.163184
0.168548 0.217383
0.212883 0.188295
0.788239 0.713327
0.795307 0.799517
0.557343 0.042351
0.643077 0.192712
0.157560 0.151395
0.179699 0.182564
0.365272 0.249628
0.575406 0.029999
0.439004 0.422808
0.068716 0.108215
0.788728 0.704568
0.654989 0.355688
0.633220 0.083569
0.250960 0.304511
0.735988 0.501051
0.849561 0.940246
0.078609 0.170522
0.706122 0.411673
0.783218 0.728910
0.732566 0.518162
0.841039 0.810450
0.890137 0.885628
0.160234 0.128919
0.395995 0.378209
0.844308 0.851826
0.665922 0.366846
0.823758 0.726112
0.666430 0.375979
0.351708 0.296600
0.841883 0.816164
0.685795 0.398496
0.721372 0.410860
0.695968 0.352572
0.385885 0.409605
0.565878 0.019764
0.234515 0.180633
0.136356 0.216747
0.123754 0.140560
0.737541 0.530427
0.448321 0.392266
0.628496 0.199338
0.668456 0.324709
0.471680 0.482380
0.790857 0.708922
0.711467 0.441961
0.824896 0.753791
0.305723 0.321563
0.741293 0.526439
0.794657 0.709893
0.502191 0.401387
0.853296 0.899616
0.600630 0.053632
0.768543 0.482151
0.706428 0.434997
0.600574 0.069407
0.765745 0.488152
0.516695 0.431900
0.356063 0.411257
0.850410 0.975177
0.175503 0.206213
0.131390 0.253137
0.723087 0.535668
0.373343 0.378105
0.003096 0.058577
0.651540 0.242713
0.003217 0.175403
0.772894 0.598451
0.493240 0.556398
0.871750 0.934414
0.220629 0.221771
0.467413 0.466772
0.548912 0.538171
0.317511 0.298251
0.721105 0.484841
0.395257 0.339062
0.810094 0.817925
0.828661 0.879898
0.571222 0.000840
0.818346 0.814577
0.497599 0.551308
0.320329 0.331723
0.855527 0.902003
0.440057 0.441305
0.287041 0.347614
0.833896 0.807519
0.777002 0.727417
0.781769 0.662892
0.157438 0.182841
0.369301 0.477816
0.240145 0.177074
0.476241 0.383841
0.386128 0.345575
0.543810 0.416252
0.300130 0.304059
0.208416 0.189153
0.288504 0.277076
0.637319 0.240021
0.484024 0.356480
0.659311 0.316608
0.137293 0.208010
