Variable_X Variable_Y
0.141569 0.239099
0.140262 0.229812
0.858348 0.648147
0.822637 0.573711
0.017352 0.165571
0.217902 0.222300
0.781007 0.588094
0.087065 0.166460
0.339601 0.363091
0.848666 0.799900
0.567503 0.517258
0.063432 0.154907
0.355913 0.367975
0.427719 0.406029
0.774406 0.641116
0.578877 0.462827
0.031306 0.075688
0.712820 0.492518
0.397239 0.297829
0.664367 0.155537
0.466581 0.435752
0.521838 0.496432
0.229771 0.225850
0.259784 0.275414
0.976160 0.968076
0.726561 0.440160
0.442409 0.554555
0.814145 0.524079
0.059958 0.146378
0.611169 0.095367
0.650264 0.147461
0.518984 0.462537
0.859563 0.660088
0.585189 0.496032
0.170678 0.209834
0.901346 0.964345
0.704527 0.204705
0.762760 0.424265
0.798524 0.828695
0.711502 0.268540
0.823818 0.873739
0.661456 0.086371
0.826859 0.582483
0.808680 0.635611
0.335786 0.366865
0.466449 0.417213
0.358257 0.352623
0.390769 0.367215
0.922198 0.957012
0.146690 0.272804
0.245977 0.230861
0.940336 0.957300
0.569558 0.551896
0.865374 0.860699
0.744450 0.293790
0.901721 0.860198
0.669984 0.263132
0.757599 0.474084
0.022631 0.046110
0.661065 0.192331
0.225432 0.256134
0.675770 0.266495
0.178809 0.259040
0.056710 0.213991
0.749819 0.447789
0.917602 0.915473
0.506619 0.461883
0.658026 0.016875
0.694012 0.248950
0.654800 0.174029
0.407776 0.338316
0.709858 0.318075
0.438809 0.351430
0.496566 0.555045
0.636430 0.196421
0.846023 0.599610
0.711756 0.199245
0.405383 0.383657
0.406759 0.416612
0.312820 0.358395
0.519394 0.404781
0.237392 0.263008
0.007236 0.181378
0.743822 0.326475
0.159357 0.235621
0.307917 0.302923
0.632094 0.325700
0.715007 0.365827
0.405020 0.390269
0.571771 0.512894
0.498987 0.482959
0.719612 0.291522
0.115849 0.186765
0.178147 0.227607
0.830177 0.574205
0.255833 0.276805
0.870430 0.913446
0.169867 0.240511
0.874456 0.900294
0.224298 0.280747
0.659102 0.229872
0.653365 0.056010
0.831211 0.654184
0.018604 0.165177
0.844521 0.981472
0.890861 0.955399
0.820821 0.668803
0.281276 0.259318
0.669846 0.363370
0.458212 0.338665
0.137485 0.183450
0.871201 0.895571
0.443776 0.290243
0.358536 0.352132
0.737046 0.199318
0.779333 0.524504
0.289184 0.272236
0.073800 0.162812
0.327969 0.400608
0.380455 0.362794
0.084733 0.080043
0.771869 0.433211
0.847033 0.683934
0.172946 0.147912
0.112212 0.181715
0.241257 0.217620
0.099086 0.250496
0.657523 0.438969
0.582288 0.552361
0.167092 0.211053
0.801678 0.470169
0.883248 0.877938
0.721995 0.277503
0.674571 0.472000
0.348027 0.301720
0.423485 0.312251
0.001836 0.145961
0.990111 0.896486
0.415367 0.385452
0.315334 0.383110
0.724350 0.353972
0.696115 0.222434
0.847957 0.879443
0.691265 0.208202
0.779685 0.675233
0.350535 0.339716
0.865630 0.610363
0.048513 0.169906
0.828332 0.947893
0.189270 0.270024
0.010741 0.132993
0.665636 0.336333
0.129713 0.180026
0.452806 0.412334
0.143327 0.283601
0.273870 0.309467
0.649628 0.214325
0.569576 0.523728
0.798091 0.721615
0.413042 0.359315
0.658290 0.017378
0.318143 0.287731
0.901404 0.741424
0.821695 0.619885
0.451412 0.447092
0.675091 0.083858
0.648194 0.124850
0.815348 0.833371
0.658766 0.153965
0.354517 0.318631
0.739746 0.503883
0.914077 0.917240
0.873878 0.463714
0.330331 0.431264
0.006528 0.096457
0.901833 0.844345
0.082331 0.205308
0.250054 0.301059
0.859369 0.495330
0.028841 0.177228
0.883250 0.862062
0.411435 0.358121
0.687133 0.253863
0.093257 0.214983
0.903826 0.915283
0.685811 0.123657
0.615185 0.021415
0.105748 0.158829
0.715428 0.348098
0.806767 0.556675
0.680203 0.318242
0.297868 0.252961
0.602022 0.035112
0.813140 0.531321
0.770222 0.573800
0.538540 0.488139
0.854850 0.710085
0.630476 0.020963
0.438372 0.289470
0.092261 0.179194
0.829151 0.673424
0.017432 0.173465
0.165188 0.222103
0.275388 0.228562
0.703923 0.412912
0.786359 0.749954
0.710307 0.246049
0.653061 0.201110
0.644575 0.083669
0.389547 0.380296
0.772632 0.505878
0.849879 0.678984
0.596421 0.549867
0.888161 0.956661
0.599910 0.499972
0.797410 0.884706
0.288640 0.318994
0.753917 0.402085
0.696653 0.260397
0.877122 0.656507
0.744659 0.498363
0.609545 0.099718
0.084110 0.205591
0.371403 0.335551
0.770559 0.432774
0.467948 0.375773
0.832580 0.682951
0.864128 0.840820
0.622123 0.129554
0.820181 0.617614
0.065092 0.210525
0.797156 0.057368
0.775183 0.797104
0.142016 0.409311
0.814643 0.387899
0.360708 0.350120
0.518286 0.467002
0.857549 0.911349
0.556675 0.529192
0.312773 0.358351
0.179890 0.170168
0.367906 0.333262
0.743946 0.784978
0.550662 0.442583
0.333856 0.310837
0.856477 0.714665
0.054590 0.022643
0.157645 0.208803
0.839566 0.546880
0.978714 0.935021
0.871623 0.670831
0.631706 0.121954
0.454859 0.397684
0.163507 0.245589
0.014903 0.089175
0.869951 0.864487
0.126632 0.075512
0.059631 0.175991
0.393702 0.344585
0.122506 0.176021
0.758160 0.600420
0.697633 0.074734
0.480982 0.450829
0.612572 0.094234
0.749506 0.198305
0.348397 0.237386
0.759013 0.473365
0.865631 0.882654
0.065215 0.158724
0.042233 0.194740
0.794992 0.648537
0.314899 0.304342
0.228751 0.307243
0.895304 0.912850
0.326443 0.342332
0.497679 0.454612
0.153373 0.104018
0.544204 0.454330
0.848527 0.915559
0.272257 0.300485
0.412904 0.370787
0.752499 0.382475
0.707646 0.347483
0.907269 0.948963
0.212654 0.221810
0.690092 0.150166
0.743652 0.574461
0.321412 0.312665
0.212786 0.191400
0.772852 0.542057
0.737807 0.441172
0.865792 0.876818
0.790072 0.352103
0.190749 0.205640
0.823688 0.778811
0.126977 0.198480
0.690030 0.138252
0.090664 0.168038
0.054764 0.098561
0.184746 0.237574
0.663651 0.056239
0.756909 0.032289
0.861201 0.963083
0.201179 0.242543
0.455054 0.378095
0.787306 0.532605
0.949209 0.879490
0.813375 0.510386
0.316158 0.254953
0.679676 0.235674
0.769481 0.356670
0.725425 0.127623
0.462730 0.415787
0.736433 0.551376
0.901161 0.903630
0.337671 0.320322
0.879744 0.796019
0.739475 0.190772
0.209854 0.262524
0.258365 0.306462
0.900177 0.886881
0.238998 0.274878
0.835870 0.676496
0.786431 0.539904
0.069757 0.223894
0.746982 0.417874
0.281314 0.288344
0.886982 0.880928
0.574253 0.484456
0.875120 0.585402
0.823499 0.535578
0.614619 0.297075
0.417202 0.431921
0.714821 0.479340
0.028085 0.233431
0.752348 0.344526
0.655189 0.528763
0.509472 0.428524
0.678510 0.152382
0.033181 0.196532
0.361162 0.396919
0.083605 0.163054
0.741075 0.391187
0.529058 0.432113
0.279964 0.247391
0.122856 0.210134
0.800493 0.400922
0.347519 0.292929
0.044615 0.176029
0.832895 0.682673
0.834572 0.811596
0.827811 0.364528
0.861891 0.908209
0.722447 0.354811
0.391912 0.404924
0.441450 0.411501
0.293703 0.247253
0.489860 0.456362
0.590845 0.287395
0.840377 0.805795
0.662742 0.102592
0.902646 0.935192
0.221028 0.194350
0.788916 0.558923
0.218645 0.257859
0.583962 0.531005
0.417546 0.368907
0.139678 0.210943
0.355640 0.319161
0.390521 0.389957
0.742666 0.374208
0.906480 0.751964
0.726684 0.482824
0.530760 0.568618
0.589832 0.564546
0.767294 0.536119
0.898207 0.986774
0.274826 0.201508
0.792330 0.651844
0.476097 0.422220
0.735587 0.449557
0.099017 0.161870
0.719238 0.295929
0.664313 0.386993
0.073760 0.248169
0.455728 0.375696
0.835554 0.659392
0.645695 0.130167
0.789156 0.484898
0.491323 0.432500
0.081632 0.150493
0.907379 0.908952
0.529258 0.559685
0.690539 0.288760
0.135849 0.287871
0.480937 0.425848
0.627950 0.203857
0.716024 0.429636
0.016902 0.163484
0.838269 0.713308
0.860137 0.583256
0.340289 0.349605
0.586140 0.555849
0.150981 0.228460
0.223950 0.472445
0.814288 0.657889
0.336414 0.244157
0.912555 0.960535
0.489030 0.389215
0.869115 0.935020
0.507065 0.503577
0.420802 0.342301
0.051150 0.168962
0.644478 0.220677
0.229691 0.253497
0.620230 0.029516
0.164388 0.203443
0.474184 0.464644
0.013632 0.177092
0.899748 0.906904
0.337853 0.299285
0.080101 0.141271
0.475782 0.348391
0.546702 0.435236
0.821464 0.601037
0.625432 0.085352
0.871141 0.853716
0.694337 0.233214
0.901851 0.984440
0.717435 0.405380
0.228651 0.279271
0.682146 0.247078
0.103177 0.197661
0.753919 0.542870
0.479071 0.465055
0.212421 0.257002
0.426164 0.383135
0.789184 0.410254
0.239841 0.241445
0.670772 0.175003
0.012059 0.212801
0.759410 0.676916
0.872992 0.859565
0.238065 0.213127
0.487155 0.371725
0.439165 0.429759
0.264289 0.282363
0.555466 0.424104
0.684636 0.180868
0.727733 0.337943
0.727360 0.408182
0.147137 0.304710
0.719887 0.456792
0.705092 0.406736
0.878155 0.688586
0.005272 0.175770
0.815442 0.638119
0.882725 0.826907
0.620335 0.116512
0.161147 0.222734
0.700813 0.248581
0.802771 0.623681
0.298285 0.299062
0.073052 0.175776
0.806560 0.654390
0.406816 0.342424
0.529327 0.407958
0.943985 0.921821
0.459312 0.384332
0.698515 0.313834
0.664601 0.148956
0.679799 0.537035
0.576047 0.478655
0.483606 0.430604
0.375994 0.365862
0.438663 0.415782
0.314274 0.183211
0.923814 0.969786
0.165666 0.270814
0.490639 0.488732
0.828235 0.618809
0.546417 0.532632
0.255369 0.252120
0.794484 0.589431
0.297233 0.308316
0.875028 0.847055
0.810604 0.572026
0.426036 0.396195
0.815961 0.895866
0.864449 0.746631
0.720155 0.374480
0.114303 0.311644
0.666652 0.187192
0.601067 0.070183
0.683469 0.025081
0.445483 0.389711
0.799932 0.641962
0.101934 0.215185
0.890067 0.587422
0.795820 0.422004
0.078642 0.152029
0.851270 0.673549
0.718846 0.256751
0.658626 0.159671
0.673839 0.195492
0.445980 0.396671
0.881154 0.717946
0.460761 0.436508
0.655334 0.382155
0.354878 0.378041
0.876427 0.974688
0.308268 0.302317
0.418429 0.502753
0.411550 0.311427
0.499893 0.365634
0.246403 0.193825
0.685857 0.462464
0.033853 0.262008
0.150771 0.378559
0.553538 0.461905
0.477886 0.449217
0.786194 0.502743
0.861504 0.769838
0.837619 0.662105
0.459395 0.443242
0.581013 0.555373
0.086450 0.235926
0.725194 0.405866
0.296088 0.321810
0.715173 0.282178
0.725698 0.336079
0.382849 0.352428
0.107541 0.191476
0.132532 0.202787
0.155379 0.257642
0.043225 0.150305
0.958238 0.634297
0.673941 0.184431
0.798219 0.573572
0.712269 0.377176
0.608890 0.161197
0.707235 0.272386
0.181767 0.275021
0.654898 0.028613
0.482869 0.378761
0.045184 0.156631
0.642888 0.459361
0.683809 0.201316
0.449964 0.392429
0.419789 0.462388
0.121869 0.201794
0.879901 0.900785
0.431899 0.326391
0.804288 0.624915
0.637415 0.103123
0.838460 0.866367
0.163828 0.139042
0.427004 0.351300
0.818221 0.601466
0.184751 0.239061
0.509331 0.440722
0.503038 0.417335
0.432817 0.376166
0.936785 0.958424
0.672091 0.230842
0.769604 0.876527
0.520523 0.434973
0.922932 0.809203
0.431531 0.395053
0.821623 0.578470
0.196854 0.279952
0.630003 0.216663
0.141214 0.133909
0.097839 0.162555
0.764654 0.640849
0.018556 0.114917
0.107513 0.166354
0.334694 0.331184
0.211880 0.185771
0.030979 0.159923
0.944492 0.513929
0.447755 0.398957
0.033077 0.165805
0.803456 0.584973
0.093139 0.214719
0.296548 0.469661
0.592646 0.497803
0.453498 0.409488
0.021508 0.184804
0.317548 0.270646
0.738650 0.276387
0.687030 0.096771
0.812669 0.130802
0.506442 0.404835
0.689279 0.278662
0.374023 0.345170
0.043641 0.220481
0.833592 0.794207
0.402393 0.363775
0.893110 0.793488
0.274238 0.297762
0.658649 0.231394
0.824048 0.637040
0.392074 0.388600
0.856839 0.556584
0.720805 0.604719
0.820136 0.621229
0.117439 0.211217
0.543958 0.456372
0.535150 0.443798
0.839048 0.797798
0.656546 0.184383
0.514168 0.507627
0.618691 0.046695
0.620031 0.033040
0.377780 0.295803
0.635077 0.282138
0.729013 0.369848
0.738754 0.540145
0.619226 0.008359
0.212667 0.287835
0.100393 0.173691
0.627258 0.092122
0.729889 0.147719
0.383782 0.360415
0.397754 0.310354
0.679100 0.168875
0.886048 0.952718
0.803790 0.608343
0.847905 0.785861
0.187081 0.249053
0.373506 0.322253
0.879223 0.926071
0.550594 0.454214
0.206865 0.224475
0.002788 0.162879
0.676528 0.338658
0.364147 0.427056
0.779866 0.616354
0.799198 0.184973
0.784991 0.586357
0.297810 0.454660
0.849434 0.670994
0.164319 0.231861
0.517229 0.422675
0.766838 0.662257
0.075417 0.172893
0.702895 0.018167
0.570950 0.502695
0.058228 0.216837
0.609952 0.055538
0.211880 0.179116
0.699959 0.331320
0.072905 0.192710
0.824932 0.616919
0.260176 0.283915
0.600585 0.865489
0.394322 0.335855
0.722240 0.397731
0.642168 0.274887
0.132117 0.151421
0.784644 0.511934
0.368338 0.351435
0.931400 0.788052
0.769993 0.464907
0.358746 0.333435
0.759373 0.426115
0.187797 0.264797
0.533673 0.389668
0.336793 0.297265
0.970795 0.404863
0.376036 0.393708
0.939085 0.535612
0.726015 0.393897
0.680168 0.543677
0.390488 0.442402
0.916981 0.909160
0.698366 0.339016
0.705272 0.342061
0.555115 0.532024
0.814463 0.423015
0.660726 0.163527
0.240663 0.261237
0.563117 0.457507
0.808210 0.671670
0.526011 0.462440
0.670508 0.098754
0.010341 0.156643
0.702214 0.195041
0.774629 0.612388
0.843727 0.493772
0.848577 0.195535
0.287873 0.225978
0.774399 0.026581
0.749124 0.398866
0.175341 0.200763
0.847841 0.611724
0.751400 0.465393
0.900821 0.697206
0.838932 0.668333
0.418913 0.432435
0.084805 0.139077
0.698930 0.216338
0.660623 0.111663
0.929853 0.964493
0.322201 0.298549
0.387350 0.339971
0.622592 0.106232
0.872325 0.807536
0.192478 0.271603
0.744921 0.306362
0.629711 0.154372
0.679806 0.145033
0.731341 0.373018
0.473800 0.447916
0.420659 0.416398
0.756535 0.662831
0.773276 0.432843
0.289185 0.421983
0.319385 0.163061
0.300935 0.290402
0.421368 0.404099
0.740673 0.376685
0.207779 0.307927
0.661295 0.234446
0.332092 0.326499
0.314520 0.314338
0.167023 0.237564
0.607162 0.375860
0.146105 0.269777
0.576962 0.519381
0.568879 0.545273
0.896903 0.957748
0.716150 0.175349
0.180827 0.201250
0.436062 0.297702
0.855129 0.655140
0.192665 0.239115
0.022627 0.107889
0.912253 0.758256
0.198615 0.308720
0.748458 0.407910
0.650242 0.048496
0.489832 0.469514
0.862605 0.884239
0.174456 0.232001
0.748697 0.343201
0.802360 0.543704
0.723054 0.427723
0.121505 0.240147
0.653079 0.278975
0.792928 0.550758
0.725904 0.270433
0.819210 0.614422
0.754040 0.133506
0.672226 0.219721
0.727719 0.358649
0.082653 0.234273
0.145927 0.191659
0.607923 0.037163
0.857071 0.990276
0.005172 0.128520
0.489424 0.278842
0.448307 0.383742
0.862774 0.787899
0.675199 0.454745
0.215504 0.240035
0.228876 0.204663
0.743167 0.420502
0.865740 0.769063
0.353267 0.350490
0.448465 0.404347
0.787582 0.538875
0.785836 0.266654
0.910994 0.650278
0.644386 0.003689
0.753395 0.218795
0.215688 0.218664
0.763915 0.494636
0.654544 0.194647
0.088683 0.218557
0.139694 0.152954
0.014455 0.174090
0.780068 0.246218
0.680069 0.231671
0.881325 0.870790
0.318021 0.262744
0.775494 0.618644
0.751556 0.418877
0.239175 0.271751
0.008246 0.164235
0.155046 0.194173
0.742364 0.293646
0.797454 0.861434
0.836873 0.715468
0.633832 0.011626
0.678036 0.158786
0.215531 0.273070
0.796267 0.723225
0.878216 0.965746
0.718461 0.049589
0.329809 0.298865
0.405147 0.413811
0.173004 0.236241
0.719977 0.424896
0.770103 0.474725
0.766486 0.628618
0.746463 0.406939
0.525676 0.508212
0.187371 0.243219
0.514299 0.528939
0.752714 0.686275
0.673461 0.171927
0.030347 0.284477
0.386668 0.425890
0.751068 0.768373
0.503430 0.450712
0.011968 0.059198
0.427056 0.390092
0.745613 0.391364
0.794718 0.588029
0.082452 0.141972
0.274446 0.281408
0.175519 0.214965
0.519433 0.378635
0.847885 0.888278
0.736353 0.411002
0.053964 0.118461
0.305169 0.244653
0.841140 0.869314
0.409929 0.386956
0.430385 0.408576
0.664273 0.174244
0.773184 0.663471
0.747755 0.344755
0.410423 0.421519
0.641113 0.298602
0.463222 0.431787
0.570510 0.527947
0.920219 0.943208
0.781098 0.682829
0.338508 0.251026
0.325166 0.299059
0.772415 0.531436
0.868364 0.813826
0.209254 0.143115
0.204077 0.240032
0.080541 0.122165
0.177270 0.281978
0.268907 0.387566
0.576891 0.507988
0.453550 0.413221
0.512461 0.355020
0.860879 0.632384
0.021317 0.181735
0.970796 0.913895
0.758371 0.573367
0.740946 0.326763
0.535891 0.430960
0.091342 0.191245
0.069913 0.196750
0.658992 0.044697
0.699712 0.264671
0.645964 0.102826
0.822477 0.431610
0.698964 0.272562
0.865943 0.769489
0.342769 0.318765
0.641082 0.035685
0.135524 0.233101
0.139416 0.212791
0.666299 0.136127
0.851444 0.802982
0.259461 0.244642
0.394684 0.431714
0.025938 0.111761
0.478070 0.416373
0.702212 0.139045
0.266764 0.282340
0.682176 0.232101
0.417360 0.332064
0.490087 0.335202
0.446243 0.405074
0.513819 0.460637
0.170586 0.203000
0.813717 0.644749
0.105795 0.210921
0.714499 0.256153
0.520817 0.541804
0.027573 0.153818
0.805605 0.628181
0.807477 0.608184
0.267366 0.270296
0.745739 0.399907
0.447239 0.499544
0.826449 0.667584
0.953792 0.837943
0.530988 0.435838
0.882077 0.906039
0.672920 0.087692
0.743471 0.492764
0.050044 0.154222
0.385720 0.334079
0.045585 0.169261
0.491362 0.404766
0.476561 0.502975
0.289494 0.277507
0.625771 0.103738
0.026494 0.133204
0.673940 0.385070
0.683223 0.109406
0.154583 0.235750
0.797261 0.846041
0.252465 0.228943
0.388414 0.296641
0.772921 0.587919
0.787905 0.552878
0.445909 0.322165
0.455319 0.343478
0.209199 0.227376
0.579817 0.490511
0.669020 0.100145
0.811332 0.109986
0.695811 0.122461
0.447731 0.397459
0.742345 0.702675
0.117284 0.183303
0.374870 0.308976
0.913478 0.443089
0.395536 0.401688
0.251513 0.273469
0.920669 0.440688
0.806471 0.713054
0.163870 0.222764
0.822444 0.710481
0.305888 0.232294
0.661431 0.257099
0.682849 0.418044
0.679627 0.147472
0.480289 0.471604
0.821550 0.550639
0.736310 0.428010
0.372081 0.359472
0.675440 0.157029
0.727365 0.408386
0.214120 0.339331
0.640831 0.083058
0.667738 0.130101
0.308695 0.306669
0.388785 0.342487
0.632212 0.036445
0.832336 0.905076
0.334471 0.320377
0.623688 0.026471
0.483043 0.507314
0.761045 0.380942
0.564033 0.505044
0.680296 0.058841
0.476932 0.393487
0.682571 0.462278
0.427498 0.330132
0.560745 0.571393
0.711949 0.918390
0.453250 0.376620
0.736834 0.407468
0.714143 0.235272
0.641115 0.039142
0.719625 0.269292
0.041307 0.146407
0.763465 0.515516
0.517059 0.428167
0.638473 0.007328
0.090758 0.199721
0.424985 0.353701
0.136178 0.217054
0.122518 0.158723
0.285736 0.362242
0.362326 0.329214
0.205314 0.251418
0.692730 0.273050
0.781248 0.455249
0.763537 0.292102
0.473696 0.371288
0.843481 0.991222
0.460176 0.415141
0.830860 0.535636
0.411284 0.410909
0.351012 0.358351
0.739001 0.271135
0.858110 0.762548
0.703650 0.220114
0.688612 0.401185
0.679086 0.485175
0.355530 0.383510
0.113896 0.248129
0.421235 0.382294
0.787074 0.495271
0.738321 0.342744
0.914037 0.834643
0.768113 0.420670
0.863791 0.751997
0.023468 0.140933
0.698383 0.190001
0.712573 0.301463
0.777186 0.606187
0.541820 0.839371
0.788616 0.694666
0.041518 0.151090
0.902663 0.930886
0.576306 0.514574
0.421478 0.292160
0.789554 0.680878
0.745165 0.312474
0.842587 0.433412
0.660525 0.154145
0.787852 0.598391
0.757812 0.532881
0.742979 0.371628
0.856881 0.669503
0.265681 0.145855
0.568637 0.463983
0.042031 0.196749
0.878955 0.847981
0.933584 0.554524
0.047475 0.161472
0.889638 0.886348
0.374740 0.372894
0.257125 0.284946
0.219949 0.260394
0.619895 0.064707
0.847022 0.747967
0.741346 0.182248
0.685117 0.017888
0.833558 0.595868
0.452560 0.389480
0.775152 0.715525
0.804369 0.534138
0.805213 0.464408
0.786747 0.442155
0.785667 0.718985
0.804419 0.635869
0.699894 0.295622
0.593510 0.529340
0.752057 0.447191
0.247728 0.245244
0.787314 0.547689
0.786459 0.673530
0.788053 0.584310
0.529380 0.488604
0.880001 0.786890
0.763594 0.136927
0.007812 0.161278
0.215964 0.288280
0.827719 0.627183
0.791373 0.580769
0.597095 0.644088
0.827516 0.736402
0.453971 0.383030
0.095513 0.214761
0.867983 0.999073
0.690025 0.804977
0.813206 0.568225
0.943132 0.956209
0.596632 0.556745
0.645272 0.164948
0.902365 0.875464
0.566044 0.534156
0.812837 0.781464
0.214622 0.246590
0.898655 0.847061
0.808809 0.543207
0.699281 0.308909
0.882953 0.746308
0.864985 0.729409
0.456203 0.452648
0.078168 0.202433
0.027553 0.191885
0.382711 0.409498
0.688670 0.133241
0.992800 0.973716
0.642189 0.204384
0.271661 0.303431
0.464334 0.381049
0.328301 0.312151
0.406941 0.437110
0.553559 0.460874
0.275918 0.229193
0.536010 0.422907
0.731069 0.351888
0.785131 0.618899
0.725731 0.280195
0.028646 0.191410
0.369958 0.374236
0.921631 0.990671
0.210365 0.241856
0.102812 0.052185
0.160913 0.234573
0.757603 0.623468
0.850065 0.976234
0.882783 0.807325
0.369395 0.311476
0.874977 0.793854
0.008150 0.168006
0.796426 0.715709
0.242319 0.207474
0.058552 0.194483
0.533102 0.475663
0.305762 0.308943
0.110130 0.173683
0.887372 0.844830
0.734029 0.307426
0.549406 0.503726
0.656325 0.030648
0.876800 0.714532
0.219880 0.281624
0.631571 0.146827
0.502129 0.456507
0.233180 0.203849
0.018842 0.117002
0.818668 0.719836
0.810500 0.694706
0.911267 0.936866
0.707402 0.583573
0.489926 0.471161
0.609072 0.057858
0.721246 0.309868
0.902140 0.967236
0.316997 0.402443
0.640197 0.034043
0.238625 0.285032
0.319329 0.287487
0.871307 0.874336
0.521897 0.488554
0.833725 0.760017
0.146639 0.222594
0.786330 0.652423
0.789415 0.768825
0.856211 0.801629
0.287006 0.251000
0.562177 0.582597
0.591150 0.530564
0.843245 0.462487
0.731106 0.277806
0.127163 0.063816
0.149902 0.247604
0.155094 0.210464
0.914955 0.887129
0.312959 0.320589
0.448755 0.351722
