Soil_Moisture_m3_m3	Evapotranspiration_mm
0.349375	0.15458333333333332
0.32066666666666666	0.13916666666666666
0.2999583333333333	0.19208333333333336
0.2850833333333333	0.15
0.2819583333333333	0.17708333333333334
0.26425000000000004	0.19125
0.2470416666666667	0.20333333333333334
0.2305	0.21583333333333332
0.21262499999999998	0.25333333333333335
0.19708333333333336	0.23708333333333334
0.1845416666666667	0.25083333333333335
0.17370833333333333	0.2520833333333333
0.16491666666666668	0.23416666666666666
0.16387500000000002	0.21833333333333335
0.1605	0.22916666666666666
0.154875	0.21458333333333332
0.153375	0.27666666666666667
0.16170833333333332	0.22583333333333333
0.1735	0.20166666666666666
0.21520833333333333	0.10958333333333332
0.25929166666666664	0.19041666666666668
0.23058333333333333	0.17875
0.21254166666666666	0.16125
0.22479166666666664	0.14666666666666667
0.2598333333333333	0.14583333333333334
0.28470833333333334	0.1675
0.26133333333333336	0.17125
0.252625	0.08208333333333333
0.242	0.16208333333333333
0.224	0.1679166666666667
0.20566666666666666	0.18583333333333332
0.201375	0.15666666666666668
0.2607916666666667	0.18375
0.24204166666666668	0.16541666666666666
0.21912500000000001	0.17666666666666667
0.19920833333333332	0.22208333333333333
0.18037499999999998	0.23666666666666666
0.166	0.2804166666666667
0.15512499999999999	0.28791666666666665
0.1475	0.26833333333333337
0.14304166666666665	0.2854166666666667
0.14045833333333332	0.2708333333333333
0.18208333333333335	0.17791666666666664
0.27658333333333335	0.21
0.23916666666666667	0.21416666666666664
0.21075	0.2175
0.1885	0.23750000000000002
0.174625	0.2141666666666667
0.199125	0.13166666666666668
0.2011666666666667	0.19708333333333336
0.18416666666666667	0.22624999999999998
0.16870833333333335	0.24750000000000003
0.15791666666666668	0.22624999999999998
0.16220833333333332	0.24333333333333332
0.173125	0.23416666666666666
0.16137500000000002	0.22916666666666666
0.15166666666666664	0.29375
0.15920833333333334	0.22458333333333333
0.16279166666666667	0.25333333333333335
0.17354166666666668	0.2091666666666667
0.17229166666666665	0.2608333333333333
0.16541666666666668	0.12208333333333334
0.16429166666666667	0.15458333333333332
0.22329166666666667	0.115
0.2905	0.16208333333333333
0.250875	0.18541666666666667
0.21975	0.2575
0.23216666666666666	0.11458333333333333
0.23420833333333332	0.18666666666666668
0.208125	0.21666666666666667
0.18604166666666666	0.23708333333333334
0.16908333333333334	0.23791666666666667
0.15737500000000001	0.25375
0.14941666666666667	0.3
0.14345833333333333	0.26833333333333337
0.13933333333333334	0.27208333333333334
0.13616666666666669	0.20166666666666666
0.13412500000000002	0.19291666666666665
0.13366666666666668	0.2404166666666667
0.13704166666666667	0.3020833333333333
0.14241666666666666	0.21791666666666665
0.15083333333333332	0.16041666666666668
0.2947916666666667	0.06291666666666666
0.37975000000000003	0.0675
0.3254166666666667	0.09208333333333334
0.3709166666666666	0.03791666666666667
0.3315416666666667	0.11291666666666667
0.3057083333333333	0.13708333333333333
0.287375	0.14541666666666667
0.26675	0.22083333333333333
0.25225000000000003	0.10791666666666666
0.24175	0.18541666666666667
0.2225	0.20291666666666666
0.2061666666666667	0.17625000000000002
0.192375	0.19458333333333333
0.17875	0.24875
0.16683333333333336	0.2529166666666667
0.15808333333333333	0.21458333333333335
0.162	0.14625000000000002
0.20045833333333332	0.1075
0.24195833333333336	0.12583333333333332
0.3240416666666667	0.052083333333333336
0.3257083333333333	0.16708333333333333
0.28933333333333333	0.14625000000000002
0.2725	0.11833333333333333
0.2604166666666667	0.09749999999999999
0.3285416666666667	0.11083333333333334
0.2996666666666667	0.09583333333333333
0.278875	0.13583333333333333
0.25725000000000003	0.165
0.24658333333333335	0.1275
0.24416666666666664	0.10166666666666667
0.23104166666666667	0.15375
0.2155	0.20125
0.20062500000000003	0.13208333333333333
0.19370833333333334	0.10916666666666668
0.252375	0.12291666666666667
0.240375	0.09625
0.22879166666666664	0.15041666666666667
0.21608333333333332	0.09875
0.20854166666666665	0.10875
0.2137083333333333	0.08083333333333334
0.32516666666666666	0.065
0.297125	0.12333333333333334
0.27045833333333336	0.13416666666666668
0.25329166666666664	0.10166666666666667
0.24291666666666667	0.08333333333333333
0.23375	0.10083333333333333
0.22358333333333333	0.12083333333333333
0.21466666666666667	0.11083333333333334
0.21058333333333334	0.075
0.30145833333333333	0.06375
0.2861666666666666	0.06
0.3004583333333333	0.016666666666666666
0.3287083333333333	0.017083333333333336
0.35079166666666667	0.034583333333333334
0.3222916666666667	0.03416666666666667
0.345	0.05458333333333334
0.31975000000000003	0.06999999999999999
0.31104166666666666	0.024583333333333332
0.3875	0.012499999999999999
0.4177916666666666	0.015
0.41566666666666663	0.02125
0.3910833333333334	0.050833333333333335
0.3765	0.023333333333333334
0.40370833333333334	0.019583333333333335
0.41283333333333333	0.048749999999999995
0.393	0.03666666666666667
0.3797083333333333	0.04750000000000001
0.36904166666666666	0.04666666666666667
0.3597916666666667	0.04833333333333333
0.3515	0.050416666666666665
0.34450000000000003	0.051666666666666666
0.33720833333333333	0.057916666666666665
0.33287500000000003	0.03291666666666667
0.34170833333333334	0.02291666666666667
0.3375416666666667	0.03208333333333333
0.330625	0.050416666666666665
0.32279166666666664	0.08583333333333333
0.3149166666666667	0.05583333333333334
0.3110833333333333	0.043750000000000004
0.30779166666666663	0.04083333333333333
0.30491666666666667	0.043750000000000004
0.30275	0.04125
0.30141666666666667	0.03958333333333334
0.2992916666666667	0.05375
0.29666666666666663	0.058750000000000004
0.291	0.13
0.283375	0.08041666666666666
0.28075	0.04958333333333333
0.2793333333333334	0.037083333333333336
0.27675	0.08625
0.31083333333333335	0.051666666666666666
0.3337916666666667	0.08083333333333333
0.32545833333333335	0.051666666666666666
0.325125	0.09250000000000001
0.3119166666666667	0.08583333333333333
0.34941666666666665	0.037083333333333336
0.3852083333333334	0.020833333333333332
0.35666666666666663	0.03666666666666667
0.3445833333333333	0.037083333333333336
0.33737500000000004	0.025416666666666667
0.33295833333333336	0.018333333333333333
0.3317083333333333	0.01916666666666667
0.33316666666666667	0.020833333333333332
0.33058333333333334	0.035833333333333335
0.32825	0.05541666666666667
0.32916666666666666	0.0825
0.3410416666666667	0.05458333333333334
0.39079166666666665	0.019583333333333335
0.363	0.02291666666666667
0.353	0.020833333333333332
0.34662499999999996	0.023333333333333334
0.3426666666666667	0.012083333333333333
0.33945833333333336	0.02125
0.33712500000000006	0.008333333333333333
0.33945833333333336	0.011666666666666667
0.36366666666666664	0.02
0.34920833333333334	0.020416666666666666
0.34287500000000004	0.04666666666666667
0.3382083333333334	0.03958333333333334
0.3342083333333334	0.014166666666666668
0.331625	0.010833333333333334
0.32958333333333334	0.01
0.3307083333333333	0.009583333333333334
0.3325416666666667	0.017916666666666668
0.33195833333333336	0.015833333333333335
0.33	0.011250000000000001
0.32908333333333334	0.013333333333333334
0.32858333333333334	0.024999999999999998
0.3265416666666667	0.029583333333333333
0.323375	0.017916666666666668
0.321375	0.022083333333333333
0.31945833333333334	0.023749999999999997
0.31758333333333333	0.020833333333333332
0.31604166666666667	0.02125
0.31579166666666664	0.006666666666666667
0.32025	0.02291666666666667
0.31804166666666667	0.02916666666666667
0.3155833333333333	0.010416666666666666
0.31466666666666665	0.012916666666666667
0.31320833333333337	0.02666666666666667
0.31204166666666666	0.022500000000000003
0.31175	0.01625
0.311	0.010833333333333334
0.3114166666666667	0.015416666666666667
0.3156666666666667	0.025416666666666667
0.32325	0.011666666666666665
0.3619583333333333	0.014166666666666668
0.360875	0.012083333333333333
0.36483333333333334	0.051666666666666666
0.35012499999999996	0.05125
0.34149999999999997	0.03875
0.33537500000000003	0.03625
0.33208333333333334	0.03166666666666667
0.32916666666666666	0.02875
0.326875	0.02625
0.32579166666666665	0.016666666666666666
0.32483333333333336	0.03125
0.323625	0.03208333333333333
0.32275000000000004	0.02125
0.32208333333333333	0.009166666666666667
0.35741666666666666	0.022500000000000003
0.39620833333333333	0.012083333333333333
0.38929166666666665	0.03333333333333333
0.37329166666666663	0.03958333333333333
0.36541666666666667	0.049166666666666664
0.38758333333333334	0.029166666666666664
0.3761666666666667	0.030000000000000002
0.372875	0.04
0.4180833333333333	0.024999999999999998
0.39525000000000005	0.04416666666666667
0.39795833333333336	0.029166666666666664
0.3958333333333333	0.052083333333333336
0.39620833333333333	0.03375
0.38599999999999995	0.042083333333333334
0.3786666666666667	0.051666666666666666
0.37925000000000003	0.03625
0.37304166666666666	0.0625
0.4045	0.04
0.38845833333333335	0.065
0.37637499999999996	0.0375
0.3702083333333333	0.03208333333333333
0.370125	0.04416666666666667
0.39562500000000006	0.02791666666666667
0.37958333333333333	0.044583333333333336
0.38599999999999995	0.015833333333333335
0.4094166666666667	0.016666666666666666
0.42812500000000003	0.02125
0.4033333333333333	0.06083333333333333
0.41891666666666666	0.049166666666666664
0.39366666666666666	0.12125000000000001
0.38525000000000004	0.0775
0.3917916666666667	0.0575
0.3794583333333333	0.046250000000000006
0.3717916666666667	0.051666666666666666
0.3658333333333333	0.05958333333333334
0.36325	0.049999999999999996
0.38766666666666666	0.017916666666666668
0.3921666666666667	0.045000000000000005
0.3830833333333334	0.04958333333333333
0.396375	0.03416666666666667
0.39599999999999996	0.04958333333333334
0.37920833333333337	0.08666666666666667
0.3906666666666667	0.07375
0.38995833333333335	0.0375
0.40158333333333335	0.03625
0.3852083333333334	0.04416666666666667
0.3757916666666667	0.06916666666666667
0.3737083333333333	0.04583333333333334
0.37329166666666663	0.050416666666666665
0.3740833333333333	0.051666666666666666
0.3666666666666667	0.07791666666666668
0.3784166666666667	0.048749999999999995
0.39200000000000007	0.0425
0.3867083333333334	0.07833333333333334
0.37879166666666664	0.10041666666666667
0.370625	0.042916666666666665
0.3641666666666667	0.07583333333333334
0.35666666666666663	0.07708333333333334
0.35175	0.08708333333333333
0.35062499999999996	0.07958333333333333
0.348875	0.08041666666666666
0.34575	0.07583333333333334
0.369	0.05125
0.3544583333333333	0.11083333333333334
0.340875	0.09708333333333334
0.3390416666666667	0.11041666666666666
0.33758333333333335	0.09375
0.3275416666666667	0.13625
0.31879166666666664	0.08125
0.31279166666666663	0.10833333333333334
0.30320833333333336	0.15583333333333332
0.29483333333333334	0.1275
0.28862499999999996	0.13625
0.2821666666666667	0.11666666666666665
0.2916666666666667	0.06958333333333333
0.342875	0.04791666666666667
0.39620833333333333	0.03291666666666667
0.3705	0.06541666666666666
0.3581666666666667	0.05583333333333334
0.3509166666666666	0.08333333333333333
0.34883333333333333	0.12791666666666665
0.3946666666666667	0.09208333333333334
0.3685833333333333	0.10666666666666667
0.35624999999999996	0.12625
0.3456666666666666	0.13333333333333333
0.3682916666666667	0.06416666666666666
0.36320833333333336	0.12541666666666668
0.34191666666666665	0.14458333333333334
0.32616666666666666	0.14708333333333332
0.3135	0.1525
0.30666666666666664	0.09125
0.34912499999999996	0.11375
0.33345833333333336	0.11708333333333333
0.32408333333333333	0.13791666666666666
0.35533333333333333	0.05583333333333334
0.34708333333333335	0.09791666666666667
0.32833333333333337	0.13833333333333334
0.311	0.16874999999999998
0.3084166666666667	0.08541666666666668
0.31808333333333333	0.13749999999999998
0.3469166666666667	0.12583333333333332
0.3913333333333333	0.045000000000000005
0.3660833333333333	0.09958333333333334
0.3432916666666667	0.16166666666666665
0.32595833333333335	0.15875
0.31054166666666666	0.15958333333333333
0.29866666666666664	0.16083333333333333
0.29054166666666664	0.12875
0.287875	0.09833333333333333
0.3498333333333334	0.045000000000000005
0.4086666666666667	0.05541666666666667
0.4018333333333333	0.13083333333333333
0.378875	0.1525
0.365	0.1425
0.3592916666666666	0.13833333333333334
0.347625	0.13999999999999999
0.3332083333333334	0.13625
0.33687500000000004	0.14375000000000002
0.32708333333333334	0.20333333333333334
0.3042916666666667	0.22958333333333333
0.282125	0.22791666666666666
0.35850000000000004	0.07708333333333334
0.35170833333333335	0.11958333333333333
0.32595833333333335	0.155
0.30791666666666667	0.19000000000000003
0.2907916666666666	0.18500000000000003
0.27591666666666664	0.2041666666666667
0.2594166666666667	0.17333333333333334
0.3063333333333333	0.14791666666666667
0.3392916666666667	0.15583333333333335
0.33275000000000005	0.15875
0.323125	0.16374999999999998
0.309125	0.16916666666666666
0.34520833333333334	0.15541666666666668
0.32354166666666667	0.19208333333333336
0.29158333333333336	0.21375
0.2667083333333334	0.21416666666666664
0.25029166666666663	0.17125
0.29441666666666666	0.17416666666666666
0.28329166666666666	0.13125
0.2871666666666666	0.12375000000000001
0.29704166666666665	0.1575
0.2738333333333333	0.17833333333333334
0.34070833333333334	0.08916666666666667
0.33425	0.20583333333333334
0.2999583333333333	0.1725
0.2763333333333333	0.19083333333333333
0.25908333333333333	0.17041666666666666
0.316375	0.07333333333333333
0.31616666666666665	0.17833333333333334
0.2860416666666667	0.18000000000000002
0.2605	0.24208333333333332
0.23545833333333333	0.24875
0.21629166666666666	0.26375
0.22741666666666668	0.1625
0.229625	0.1025
0.22054166666666666	0.19833333333333333
0.20375	0.215
0.1914583333333333	0.20666666666666667
0.18825	0.20041666666666666
0.18475	0.2383333333333333
0.3384583333333333	0.11208333333333333
0.29820833333333335	0.16583333333333333
0.2662083333333333	0.205
0.23820833333333333	0.24291666666666667
0.21475	0.18583333333333332
0.19799999999999998	0.22041666666666668
0.18299999999999997	0.22583333333333333
0.1718333333333333	0.25125000000000003
0.16133333333333333	0.2804166666666667
0.19445833333333332	0.14166666666666666
0.3070833333333333	0.10916666666666668
0.35050000000000003	0.13583333333333333
0.3129166666666667	0.165
0.29312499999999997	0.1125
0.299375	0.16291666666666668
0.28254166666666664	0.19041666666666668
0.26029166666666664	0.1758333333333333
0.24020833333333333	0.18000000000000002
0.22158333333333333	0.19875
0.28841666666666665	0.16666666666666666
0.325375	0.16041666666666668
0.35191666666666666	0.1691666666666667
0.3125	0.1925
0.277875	0.2058333333333333
0.25475	0.17916666666666667
0.29404166666666665	0.15666666666666668
0.26775	0.20833333333333334
0.24508333333333332	0.18291666666666664
0.238125	0.19791666666666666
0.33316666666666667	0.17333333333333334
0.2859583333333333	0.1825
0.25629166666666664	0.16833333333333333
0.23383333333333334	0.21333333333333335
0.21662499999999998	0.16041666666666668
0.21554166666666666	0.16708333333333333
0.2021666666666667	0.18833333333333335
0.18833333333333332	0.215
0.19674999999999998	0.15958333333333333
0.31825	0.03916666666666667
0.32945833333333335	0.15291666666666667
0.28970833333333335	0.11958333333333333
0.27216666666666667	0.10666666666666667
0.25654166666666667	0.1708333333333333
0.23616666666666666	0.15666666666666665
0.22195833333333334	0.1525
0.22083333333333333	0.16291666666666668
0.2117083333333333	0.1525
0.20929166666666665	0.12458333333333334
0.19866666666666669	0.1725
0.24733333333333332	0.07083333333333333
0.28579166666666667	0.13958333333333334
0.25933333333333336	0.16833333333333333
0.23758333333333334	0.14916666666666667
0.219625	0.18166666666666667
0.20183333333333334	0.21958333333333335
0.18625	0.21958333333333332
0.17370833333333333	0.21041666666666667
0.17045833333333335	0.13375
0.1735	0.15416666666666667
0.166125	0.18125
0.15916666666666668	0.17166666666666666
0.15479166666666666	0.1475
0.15220833333333333	0.15541666666666668
0.14866666666666664	0.19083333333333333
0.23745833333333333	0.125
0.3465833333333333	0.04833333333333333
0.32383333333333336	0.10666666666666667
0.28641666666666665	0.15
0.26029166666666664	0.14208333333333334
0.240625	0.14958333333333332
0.22483333333333333	0.14875
0.21116666666666664	0.15541666666666668
0.19804166666666667	0.15041666666666667
0.1875416666666667	0.13875
0.17933333333333334	0.17666666666666667
0.171625	0.13625
0.19487500000000002	0.07333333333333333
0.2105	0.08375
0.20641666666666666	0.10458333333333335
0.2005	0.14958333333333332
0.19391666666666665	0.09500000000000001
0.19387500000000002	0.10541666666666667
0.18641666666666667	0.09958333333333334
0.17958333333333332	0.11125
0.17375	0.11416666666666668
0.16895833333333335	0.09291666666666666
0.16541666666666668	0.09208333333333334
0.16175	0.12375000000000001
0.15804166666666666	0.14375000000000002
0.15470833333333334	0.12958333333333333
0.15208333333333332	0.11791666666666667
0.160125	0.047499999999999994
0.222	0.08333333333333333
0.3085833333333333	0.04791666666666667
0.3299166666666667	0.09708333333333334
0.35800000000000004	0.035
0.3449583333333333	0.05625
0.3134166666666667	0.04958333333333334
0.29891666666666666	0.05708333333333334
0.29904166666666665	0.050833333333333335
0.363375	0.03666666666666667
0.34745833333333337	0.03416666666666667
0.32887500000000003	0.04750000000000001
0.3136666666666667	0.08791666666666666
0.2995833333333333	0.0825
0.29433333333333334	0.06083333333333333
0.29112499999999997	0.022083333333333333
0.33791666666666664	0.018333333333333333
0.36400000000000005	0.0325
0.41608333333333336	0.01875
0.3826666666666667	0.03625
0.36637499999999995	0.05625
0.3549166666666666	0.042083333333333334
0.34679166666666666	0.04708333333333334
0.3415416666666667	0.04416666666666667
0.35945833333333327	0.03666666666666667
0.3450416666666667	0.03791666666666667
0.336125	0.049999999999999996
0.3496666666666666	0.050416666666666665
0.3394166666666667	0.06583333333333334
0.32879166666666665	0.04708333333333334
0.32125	0.04791666666666666
0.32716666666666666	0.03791666666666667
0.33558333333333334	0.05416666666666667
0.3253333333333333	0.03625
0.31833333333333336	0.030416666666666665
0.34879166666666667	0.01375
0.36175	0.03166666666666667
0.34512499999999996	0.019583333333333335
0.339375	0.03333333333333333
0.3358333333333334	0.037083333333333336
0.3352916666666667	0.015
0.3785	0.0275
0.35666666666666663	0.04791666666666666
0.3445416666666667	0.021666666666666667
0.3389583333333333	0.02625
0.38008333333333333	0.009166666666666667
0.3920416666666667	0.017916666666666668
0.371	0.023333333333333334
0.3797083333333333	0.019583333333333335
0.380875	0.03625
0.363875	0.042083333333333334
0.3542083333333333	0.044583333333333336
0.3480833333333333	0.019583333333333335
0.34741666666666665	0.011250000000000001
0.363	0.009166666666666667
0.366625	0.01625
0.3529166666666666	0.03916666666666667
0.34591666666666665	0.04958333333333333
0.339625	0.03416666666666667
0.33429166666666665	0.04041666666666666
0.332	0.06041666666666667
0.34437500000000004	0.048749999999999995
0.3446666666666667	0.02
0.3368333333333333	0.01625
0.3324166666666667	0.018333333333333333
0.32916666666666666	0.022500000000000003
0.32658333333333334	0.014583333333333335
0.32445833333333335	0.018333333333333333
0.3217083333333333	0.06375
0.31854166666666667	0.05458333333333334
0.3142916666666667	0.05541666666666667
0.33641666666666664	0.028333333333333335
0.350125	0.015000000000000001
0.3423333333333334	0.009166666666666667
0.34674999999999995	0.012499999999999999
0.33720833333333333	0.016666666666666666
0.3316666666666667	0.012499999999999999
0.3363333333333334	0.010833333333333334
0.35775	0.00875
0.3441666666666667	0.012499999999999999
0.337	0.01375
0.33266666666666667	0.012916666666666667
0.330625	0.011250000000000001
0.3310416666666667	0.0175
0.34508333333333335	0.030833333333333334
0.3444583333333333	0.04541666666666667
0.33625	0.05958333333333333
0.369	0.03666666666666667
0.35633333333333334	0.023749999999999997
0.3456666666666666	0.01958333333333333
0.3403333333333334	0.022500000000000003
0.32433333333333336	0.01875
0.31875000000000003	0.030833333333333334
0.316125	0.0425
0.3133333333333333	0.065
0.31066666666666665	0.03958333333333333
0.3096666666666667	0.044583333333333336
0.3100833333333333	0.030833333333333334
0.31	0.018333333333333333
0.30875	0.01625
0.30675	0.015416666666666667
0.3045833333333333	0.02291666666666667
0.310125	0.0325
0.3315416666666667	0.03625
0.33125	0.03666666666666667
0.32275000000000004	0.03625
0.316625	0.027083333333333334
0.312125	0.02791666666666667
0.30845833333333333	0.028333333333333335
0.307	0.023333333333333334
0.3060833333333333	0.018333333333333333
0.30575	0.0175
0.305	0.030416666666666665
0.30445833333333333	0.020416666666666666
0.30483333333333335	0.01916666666666667
0.3055833333333333	0.0275
0.30424999999999996	0.03291666666666667
0.30295833333333333	0.03166666666666667
0.30424999999999996	0.01625
0.30641666666666667	0.017499999999999998
0.30591666666666667	0.01916666666666667
0.30816666666666664	0.01375
0.3137083333333333	0.015
0.31616666666666665	0.015833333333333335
0.3232916666666667	0.017499999999999998
0.34650000000000003	0.029583333333333333
0.36445833333333333	0.052083333333333336
0.38695833333333335	0.009166666666666667
0.3724166666666667	0.0325
0.35483333333333333	0.03375
0.3469166666666666	0.03208333333333333
0.34149999999999997	0.03833333333333334
0.33679166666666666	0.037083333333333336
0.33195833333333336	0.0325
0.3274166666666667	0.03916666666666666
0.32375000000000004	0.04
0.32145833333333335	0.049166666666666664
0.32045833333333335	0.04708333333333334
0.3262083333333334	0.022500000000000003
0.34600000000000003	0.02791666666666667
0.33879166666666666	0.035416666666666666
0.3292083333333334	0.04708333333333334
0.3501666666666667	0.04791666666666666
0.35229166666666667	0.07291666666666667
0.3369166666666667	0.10125
0.323875	0.13166666666666668
0.31625	0.07041666666666667
0.3104166666666667	0.05541666666666667
0.3055833333333333	0.06708333333333334
0.30066666666666664	0.06833333333333334
0.299875	0.09041666666666666
0.29904166666666665	0.07333333333333333
0.29275	0.11166666666666668
0.2839583333333333	0.1275
0.2788333333333333	0.075
0.2823333333333333	0.07791666666666668
0.27620833333333333	0.06875
0.28279166666666666	0.07375
0.31254166666666666	0.06541666666666666
0.33945833333333336	0.052083333333333336
0.3219166666666667	0.08125
0.3099166666666667	0.05958333333333333
0.29883333333333334	0.075
0.2873333333333333	0.08916666666666667
0.27887500000000004	0.06666666666666667
0.271125	0.10625000000000001
0.25829166666666664	0.11291666666666667
0.2989583333333333	0.050416666666666665
0.37870833333333337	0.03416666666666667
0.34175	0.09625
0.32204166666666667	0.09875
0.316625	0.035416666666666666
0.31224999999999997	0.08916666666666667
0.30145833333333333	0.06833333333333334
0.2913333333333333	0.09999999999999999
0.27658333333333335	0.10875
0.2622083333333333	0.10541666666666667
0.249375	0.12666666666666668
0.23904166666666668	0.17833333333333334
0.22691666666666666	0.1175
0.21258333333333335	0.15625
0.19691666666666666	0.18791666666666665
0.17941666666666667	0.16625
0.17220833333333332	0.14416666666666667
0.16837500000000002	0.13583333333333333
0.17458333333333334	0.09083333333333334
0.17425	0.13
0.2243333333333333	0.065
0.2934583333333333	0.09708333333333334
0.27225000000000005	0.11416666666666668
0.252125	0.14875
0.23483333333333334	0.13708333333333333
0.2247916666666667	0.11208333333333333
0.22720833333333335	0.08708333333333333
0.23375	0.10916666666666668
0.22670833333333332	0.12833333333333333
0.244375	0.11958333333333333
0.25354166666666667	0.09916666666666667
0.2975	0.08791666666666666
0.2965833333333333	0.04958333333333333
0.31079166666666663	0.09833333333333333
0.2891666666666666	0.13291666666666666
0.2727916666666667	0.14
0.278125	0.1325
0.25766666666666665	0.15041666666666667
0.23745833333333333	0.14458333333333334
0.2227083333333333	0.07875
0.27399999999999997	0.030833333333333334
0.34154166666666663	0.034999999999999996
0.319125	0.12291666666666667
0.2864583333333333	0.14083333333333334
0.262375	0.15458333333333332
0.2535833333333333	0.1225
0.2627083333333333	0.08333333333333333
0.23900000000000002	0.11125
0.22945833333333335	0.12458333333333334
0.21941666666666668	0.15708333333333332
0.20533333333333334	0.11750000000000001
0.20833333333333334	0.1475
0.25345833333333334	0.07541666666666667
0.26445833333333335	0.13999999999999999
0.240125	0.18500000000000003
0.22345833333333334	0.16041666666666668
0.22741666666666668	0.16125
0.21037499999999998	0.17
0.21333333333333335	0.1325
0.2000833333333333	0.1775
