X_bee_entrance_traffic_hourly_mean	Y_next_hour_weight_change_kg
1009.4166667	0.0018583399999982
711.58333333	0.0031750000000023
1001.25	0.0004583300000007
761.25	0.0103250000000016
852.16666667	0.0115833399999978
744.33333333	0.0033833300000019
770.5	-0.013424999999998
721.58333333	0.0093999999999994
1060.25	-0.0033999999999991
1308.9166667	0.0009999999999976
879.41666667	-0.0349749999999993
722.33333333	0.0225000000000008
823.58333333	-0.0033583400000001
735.16666667	-0.0123083299999997
707.58333333	0.0058083300000006
745.33333333	0.0074333300000013
734.33333333	-0.0006166700000012
846.25	-0.0013249999999995
690.58333333	0.0029833299999992
