Variable_X Variable_Y
0.400637 0.334527
0.447933 0.482351
0.426847 0.431344
0.118974 0.122441
0.545463 0.338721
0.189991 0.270283
0.816715 0.813356
0.970942 0.943772
0.574271 0.181601
0.558385 0.121689
0.188635 0.210729
0.056819 0.145208
0.591780 0.162796
0.368279 0.254930
0.243880 0.326318
0.523758 0.188709
0.977715 0.958586
0.480326 0.483085
0.665647 0.508331
0.321925 0.395666
0.842766 0.872129
0.670820 0.295161
0.355119 0.354276
0.632664 0.531425
0.970760 0.950883
0.827482 0.864149
0.569164 0.101695
0.070158 0.144125
0.289994 0.304436
0.673782 0.726216
0.565582 0.167711
0.445169 0.394163
0.999940 0.903216
0.788621 0.808284
0.599115 0.674443
0.217798 0.213775
0.535274 0.299327
0.823402 0.834482
0.149065 0.170592
0.713106 0.400137
0.536109 0.004109
0.619497 0.283981
0.223511 0.271438
0.370140 0.426220
0.608937 0.511455
0.543750 0.155072
0.582446 0.507839
0.067868 0.172058
0.794707 0.785062
0.628128 0.543037
0.323886 0.299919
0.593865 0.140757
0.558651 0.063944
0.217039 0.340113
0.370812 0.289087
0.476508 0.503353
0.397086 0.407381
0.061321 0.102684
0.561169 0.273196
0.437732 0.454241
0.540069 0.118886
0.356836 0.417277
0.654897 0.500710
0.357044 0.324217
0.652227 0.716758
0.302565 0.413996
0.819102 0.857045
0.715641 0.674586
0.772265 0.815115
0.563057 0.474568
0.270480 0.247651
0.086311 0.130618
0.540866 0.134064
0.183439 0.259857
0.587075 0.113366
0.208078 0.275936
0.231142 0.258866
0.968610 0.954073
0.138169 0.181691
0.141288 0.183795
0.394348 0.372374
0.369017 0.375882
0.295299 0.274271
0.629742 0.206942
0.503041 0.013405
0.382857 0.319602
0.728920 0.724848
0.550115 0.418993
0.589220 0.624878
0.601421 0.112809
0.406068 0.423547
0.532711 0.333856
0.263527 0.308035
0.567059 0.103544
0.811491 0.793968
0.545398 0.027738
0.767260 0.839727
0.581924 0.221828
0.341559 0.401530
0.045193 0.139403
0.752624 0.759769
0.964891 0.921701
0.404539 0.345234
0.445642 0.464824
0.657067 0.056582
0.384722 0.347566
0.593931 0.231749
0.748993 0.776261
0.358693 0.310235
0.538195 0.292215
0.624616 0.051591
0.893897 0.910442
0.652551 0.400326
0.583431 0.567483
0.622679 0.249983
0.014676 0.115147
0.225735 0.190966
0.788552 0.830415
0.116794 0.229465
0.494162 0.476676
0.284074 0.209353
0.586549 0.049602
0.799098 0.825243
0.378146 0.340846
0.396506 0.415706
0.131648 0.212926
0.558166 0.235331
0.539561 0.219014
0.278313 0.272871
0.539698 0.382907
0.696737 0.102715
0.962713 0.947207
0.549664 0.320833
0.617013 0.053838
0.116834 0.216963
0.257204 0.342819
0.197803 0.240064
0.567606 0.468049
0.274573 0.238199
0.528365 0.389138
0.302976 0.312636
0.544417 0.261177
0.073693 0.108345
0.234223 0.292184
0.380023 0.331941
0.045572 0.147245
0.159440 0.189665
0.600167 0.153736
0.087413 0.166185
0.134229 0.160321
0.733936 0.669719
0.885328 0.864315
0.317131 0.308201
0.295312 0.288810
0.523485 0.123137
0.082401 0.182080
0.516799 0.195020
0.598130 0.417924
0.191797 0.212075
0.511557 0.229862
0.340964 0.372375
0.585932 0.475028
0.368787 0.312397
0.826998 0.839772
0.638867 0.242495
0.342965 0.303383
0.021607 0.181641
0.697593 0.720241
0.240341 0.219104
0.224905 0.235291
0.815416 0.798535
0.640466 0.076718
0.042952 0.203883
0.595487 0.246076
0.323184 0.360644
0.500730 0.185542
0.249644 0.283512
0.543893 0.463469
0.741440 0.669088
0.391729 0.445356
0.468041 0.385871
0.141051 0.210487
0.849241 0.783242
0.358798 0.283333
0.830942 0.838435
0.275853 0.312227
0.595914 0.566601
0.282013 0.274768
0.906934 0.919543
0.184949 0.189314
0.685379 0.687249
0.421140 0.465254
0.393426 0.439567
0.602702 0.395282
0.171444 0.187345
0.622744 0.685696
0.107790 0.138713
0.515193 0.171873
0.326828 0.363957
0.096272 0.155931
0.707164 0.675957
0.009737 0.048318
0.577967 0.488356
0.034061 0.084214
0.309312 0.316849
0.498648 0.463677
0.570158 0.262295
0.077982 0.170646
0.486435 0.405682
0.521000 0.099024
0.828827 0.809020
0.269418 0.299628
0.549906 0.088056
0.228140 0.236702
0.489824 0.460868
0.109741 0.132546
0.472637 0.390439
0.346848 0.299698
0.590356 0.272948
0.017092 0.138702
0.523002 0.174605
0.288863 0.313826
0.558029 0.080812
0.407346 0.409328
0.577275 0.457970
0.505481 0.016652
0.092132 0.207484
0.581851 0.228801
0.310658 0.323791
0.129088 0.121392
0.161123 0.169121
0.862865 0.882385
0.530159 0.302144
0.083756 0.129917
0.178637 0.203616
0.414581 0.443699
0.624377 0.622009
0.912705 0.893448
0.684626 0.663105
0.330332 0.312486
0.747032 0.822889
0.916272 0.955609
0.505028 0.254098
0.449213 0.427511
0.449852 0.408304
0.046049 0.113882
0.527297 0.123518
0.444930 0.386014
0.442393 0.416962
0.169021 0.187551
0.288253 0.321822
0.646312 0.631451
0.691094 0.710086
0.438710 0.394070
0.389765 0.348672
0.570342 0.520877
0.028752 0.079451
0.571897 0.251457
0.799887 0.835973
