Variable_X Variable_Y
0.687918 0.511417
0.180709 0.158434
0.528816 0.215519
0.516802 0.053313
0.235668 0.193972
0.574815 0.137840
0.923510 0.973074
0.335091 0.211155
0.791660 0.748758
0.300274 0.240940
0.482771 0.336561
0.880161 0.929601
0.480879 0.304949
0.809891 0.988078
0.655126 0.610129
0.053853 0.159581
0.513116 0.310129
0.867163 0.968815
0.412775 0.276020
0.627444 0.588705
0.635052 0.607061
0.454698 0.300949
0.213320 0.233369
0.392309 0.216523
0.191213 0.171484
0.857313 0.907793
0.375058 0.226942
0.104841 0.228391
0.544589 0.248190
0.013896 0.177743
0.529411 0.177083
0.702218 0.622316
0.533604 0.403920
0.799238 0.843224
0.416704 0.276996
0.672347 0.749543
0.033256 0.160412
0.353156 0.197087
0.653416 0.622999
0.453849 0.322455
0.727807 0.721976
0.104717 0.197906
0.541491 0.222950
0.723299 0.739257
0.056860 0.121474
0.111290 0.197013
0.040897 0.158836
0.541214 0.252210
0.043312 0.183341
0.556292 0.123296
0.308450 0.223131
0.829278 0.957083
0.565179 0.373815
0.322962 0.267236
0.265449 0.248724
0.596622 0.373772
0.138791 0.117027
0.725367 0.814657
0.502574 0.207459
0.799491 0.952892
0.696493 0.681269
0.067284 0.166082
0.554353 0.449111
0.600155 0.493218
0.550888 0.410423
0.889757 0.970131
0.585577 0.329695
0.087576 0.232055
0.532132 0.397628
0.531481 0.352076
0.139576 0.236118
0.773256 0.753509
0.072827 0.193085
0.245250 0.204180
0.388543 0.252631
0.443545 0.265412
0.538083 0.186762
0.919793 0.937530
0.565713 0.354080
0.309442 0.213158
0.626459 0.494287
0.529579 0.203368
0.418908 0.274365
0.330536 0.311375
0.566466 0.236746
0.457794 0.309748
0.430869 0.259650
0.621566 0.329407
0.681224 0.604082
0.862918 0.916907
0.639887 0.584844
0.580706 0.321820
0.044015 0.121818
0.292690 0.180804
0.737269 0.821603
0.606567 0.316932
0.625544 0.632317
0.621357 0.458056
0.824751 0.881605
0.262628 0.204105
0.348788 0.211131
0.218772 0.211468
0.065782 0.180471
0.561093 0.256221
0.634899 0.596156
0.024533 0.138739
0.201705 0.197113
0.160097 0.204775
0.582640 0.290529
0.164087 0.248041
0.395560 0.243315
0.211078 0.242451
0.502275 0.066831
0.021939 0.147938
0.227294 0.235121
0.566346 0.074440
0.571408 0.066977
0.082691 0.185762
0.358242 0.259554
0.473830 0.226350
0.870254 0.939227
0.120407 0.177989
0.698806 0.721652
0.365963 0.314989
0.680917 0.651703
0.809757 0.868496
0.205479 0.242425
0.435098 0.290772
0.535237 0.063733
0.517496 0.310517
0.098386 0.188729
0.515364 0.230153
0.796187 0.802830
0.536372 0.144425
0.436513 0.268479
0.028692 0.156440
0.471281 0.253854
0.700038 0.700975
0.222356 0.265679
0.032437 0.218580
0.355233 0.182208
0.405119 0.306279
0.696864 0.617036
0.181465 0.161554
0.890213 0.943153
0.530470 0.185809
0.357333 0.260137
0.580518 0.261009
0.708764 0.600376
0.434513 0.270442
0.698042 0.466176
0.371115 0.264188
0.348067 0.206146
0.419946 0.250201
0.663074 0.586897
0.110870 0.176337
0.625394 0.452254
0.619376 0.467234
0.548834 0.188668
0.328947 0.285792
0.018887 0.133472
0.525319 0.147147
0.474867 0.330748
0.828817 0.984107
0.263126 0.232302
0.299964 0.229837
0.643682 0.481786
0.508244 0.175703
0.315392 0.253994
0.728162 0.781017
0.493642 0.254946
0.682468 0.592358
0.875899 0.914676
0.890205 0.885167
0.402974 0.293359
0.727652 0.765536
0.560379 0.200625
0.831596 0.918295
0.303213 0.238066
0.145105 0.217907
0.416640 0.304335
0.656228 0.631045
0.428045 0.287011
0.490645 0.324858
0.017619 0.172854
0.746878 0.713660
0.507946 0.200344
0.589420 0.230722
0.593029 0.004931
0.584081 0.317477
0.852134 0.984878
0.534818 0.177710
0.786108 0.777674
0.570129 0.350281
0.565107 0.117117
0.632984 0.555192
0.499932 0.334247
0.643777 0.620481
0.284274 0.224016
0.129092 0.175452
0.080050 0.186088
0.493891 0.382666
0.087137 0.177994
0.569567 0.140737
0.141925 0.241198
0.135335 0.240196
0.247919 0.220548
0.884318 0.950688
0.108306 0.174162
0.408453 0.246145
0.761436 0.728818
0.057234 0.202261
0.529619 0.259491
0.011483 0.119740
0.511992 0.086846
0.280033 0.229187
0.822707 0.907021
0.085686 0.154173
0.364834 0.257782
0.737904 0.798223
0.899437 0.969011
0.594827 0.505507
0.714763 0.653116
0.011418 0.145352
0.340803 0.257018
0.447885 0.272733
0.506332 0.158334
0.391035 0.251156
0.660307 0.765257
0.615851 0.491093
0.451897 0.275079
0.238444 0.176690
0.102444 0.140794
0.851446 0.942654
0.105960 0.170545
0.448059 0.250304
0.427986 0.294418
0.314953 0.276973
0.533535 0.256362
0.217864 0.205352
0.121092 0.143939
0.138792 0.236176
0.555241 0.341047
0.607074 0.508753
0.895901 0.988433
0.258343 0.212531
0.515286 0.193190
0.531495 0.085397
0.321919 0.261369
0.339882 0.272649
0.658608 0.635029
0.781401 0.814391
0.241384 0.169522
0.037183 0.128869
0.579473 0.382303
0.138681 0.195531
0.484727 0.306568
0.590490 0.146515
0.244697 0.283559
0.217886 0.209735
0.076725 0.184248
0.380551 0.200173
0.785647 0.869012
0.369143 0.217076
0.530232 0.165107
0.073111 0.171065
0.842503 0.929752
0.238436 0.204207
0.586385 0.519000
0.510637 0.136477
0.374337 0.221763
0.618894 0.565787
0.251075 0.261437
0.366339 0.235538
0.636596 0.609863
0.213183 0.237567
0.526676 0.314723
0.180249 0.200406
0.726649 0.751925
0.645684 0.586093
0.371121 0.250204
0.271899 0.198973
0.708761 0.676435
0.184505 0.176249
0.486095 0.278223
0.337096 0.231039
0.501369 0.249587
0.646539 0.522809
0.381924 0.266865
0.155627 0.209038
0.261064 0.195281
0.331708 0.177654
0.164625 0.248405
0.721733 0.634583
0.316511 0.299133
0.263805 0.267244
0.657896 0.570083
0.294140 0.224838
0.326177 0.264169
0.901188 0.962371
0.008309 0.163068
0.749351 0.722815
0.282684 0.195365
0.032057 0.199855
0.594228 0.506075
0.174035 0.208225
0.601121 0.469672
0.918065 0.984231
0.033043 0.101648
0.353592 0.225028
0.356610 0.280812
0.853887 0.945601
0.028676 0.179759
0.453399 0.312860
0.240300 0.293371
0.549584 0.176362
0.468482 0.231934
0.563258 0.265404
0.606581 0.380460
0.310679 0.233558
0.018895 0.198187
0.438957 0.272374
0.375260 0.224989
0.254542 0.239139
0.520673 0.051433
0.571670 0.145224
0.654758 0.494324
0.557852 0.341535
0.522250 0.451682
0.659552 0.547091
0.065269 0.132048
0.651127 0.543045
0.085359 0.197687
0.471576 0.374948
0.135612 0.172028
0.472962 0.356234
0.466976 0.324767
0.797189 0.844255
0.502257 0.033477
0.443580 0.264144
0.002663 0.133758
0.223674 0.199513
0.343926 0.277380
0.093176 0.230710
0.720843 0.636485
0.260179 0.179441
0.514448 0.091088
0.693454 0.675879
0.383143 0.233487
0.116967 0.212988
0.685532 0.668768
0.413264 0.288271
0.141108 0.227826
0.588804 0.544625
0.781443 0.849308
0.469248 0.297456
0.678685 0.683908
0.457490 0.243105
0.795923 0.828983
0.395148 0.316725
0.629275 0.620352
0.450696 0.313286
0.549718 0.239987
0.522412 0.064948
0.233887 0.268448
0.378169 0.193992
0.671667 0.666658
0.556600 0.382858
0.303566 0.246577
0.672801 0.391422
0.255501 0.215474
0.413248 0.223512
0.038968 0.087025
0.820380 0.831112
0.834213 0.917255
0.394308 0.298508
0.364133 0.287536
0.577659 0.320063
0.526512 0.098093
0.567043 0.266057
0.436839 0.317403
0.483953 0.251699
0.565124 0.127989
0.819489 0.891145
0.569757 0.153389
0.497657 0.310709
0.199312 0.250366
0.891761 0.970909
0.061775 0.193929
0.544856 0.470286
0.722098 0.725414
0.356514 0.195884
0.565226 0.256473
0.244927 0.221702
0.141242 0.182178
0.316784 0.198953
0.767345 0.880399
0.635818 0.526413
0.534903 0.034002
0.373962 0.225635
0.467154 0.277195
0.330544 0.271453
0.704903 0.700817
0.549498 0.087743
0.084931 0.097686
0.559886 0.436195
0.479103 0.242148
0.324639 0.209726
0.290854 0.266841
0.239497 0.237864
0.852748 0.882710
0.443600 0.275628
0.473404 0.311322
0.148681 0.201228
0.023697 0.168940
0.693710 0.659786
0.256797 0.240540
0.432728 0.294895
0.714468 0.789912
0.619209 0.461737
0.314647 0.209082
0.724163 0.617860
0.532800 0.220372
0.537456 0.205265
0.543075 0.441647
0.167290 0.227373
0.536389 0.124250
0.017483 0.125344
0.797585 0.880419
0.006736 0.077292
0.565879 0.131702
0.780779 0.793240
0.608036 0.463629
0.573684 0.542777
0.291117 0.243699
0.506219 0.118992
0.595314 0.344081
0.458737 0.314513
0.071861 0.185485
0.592558 0.460395
0.355623 0.238818
0.008835 0.113643
0.457442 0.317190
0.475755 0.262177
0.578085 0.221076
0.289862 0.184044
0.434133 0.229947
0.456592 0.298202
0.640153 0.471594
0.835050 0.904430
0.404162 0.316139
0.269065 0.255860
0.950709 0.985836
0.538310 0.142896
0.587761 0.379737
0.587417 0.421323
0.525689 0.049593
0.427092 0.358918
0.357150 0.279881
0.278055 0.252126
0.659026 0.567630
0.156846 0.145884
0.398054 0.271554
0.558535 0.169004
0.321632 0.222490
0.233408 0.153697
0.517069 0.008188
0.457335 0.305097
0.777039 0.770006
0.333361 0.253338
0.361319 0.306002
0.567681 0.087176
0.529550 0.290204
0.536545 0.194145
0.644142 0.649882
0.393312 0.276772
0.251408 0.212376
0.012595 0.179361
0.215326 0.227728
0.791403 0.823850
0.504319 0.160300
0.600764 0.437000
0.409774 0.228123
0.856976 0.899812
0.737203 0.742556
0.139049 0.215314
0.886693 0.982002
0.464400 0.286266
0.853233 0.951288
0.366904 0.235252
0.379352 0.273055
0.870732 0.935662
0.466204 0.292657
0.236348 0.210084
0.105220 0.197482
0.310922 0.255294
0.190614 0.206051
0.488321 0.377128
0.060463 0.155248
0.857290 0.854350
0.238139 0.203568
0.103120 0.194667
0.635532 0.514905
0.600046 0.427986
0.540086 0.409227
0.610841 0.402642
0.347472 0.238730
0.783923 0.812194
0.351426 0.219348
0.244972 0.209986
0.835320 0.888479
0.664915 0.621250
0.546841 0.160392
0.284521 0.258335
0.526195 0.031602
0.685670 0.653508
0.196070 0.273259
0.397461 0.262906
0.424084 0.283035
0.515782 0.323890
0.448665 0.245500
0.452287 0.243723
0.137884 0.217118
0.197045 0.223909
0.673910 0.587781
0.519663 0.138759
0.549877 0.129492
0.410986 0.295882
0.156003 0.207744
0.513448 0.320695
0.136325 0.217226
0.407141 0.313603
0.053264 0.188048
0.338654 0.223926
0.114304 0.168732
0.535537 0.348865
0.578200 0.389620
0.333413 0.236885
0.033958 0.176855
0.742578 0.749941
0.586702 0.234117
0.643062 0.589529
0.209865 0.260653
0.023073 0.122547
0.605018 0.180828
0.661495 0.636381
0.791278 0.751527
0.452980 0.288604
0.384765 0.284598
0.772942 0.807140
0.790639 0.811203
0.527215 0.134572
0.482279 0.302394
0.023703 0.171653
0.390730 0.280081
0.702431 0.666500
0.176191 0.266680
0.874377 0.990704
0.317555 0.311865
0.639616 0.634927
0.178201 0.167502
0.918718 0.956358
0.621906 0.477421
0.246338 0.222754
0.538716 0.375555
0.337388 0.266783
0.143087 0.189293
0.602041 0.608650
0.363072 0.332095
0.142145 0.238592
0.591354 0.438899
0.155051 0.116061
0.917645 0.971217
0.333741 0.247109
0.458909 0.269550
0.184798 0.150806
0.529607 0.190062
0.914427 0.992055
0.623426 0.214290
0.528588 0.179983
0.111806 0.128190
0.003147 0.176858
0.366925 0.285984
0.514463 0.339512
0.677217 0.726147
0.248891 0.194656
0.390881 0.250688
0.750896 0.765007
0.658904 0.478481
0.746193 0.762771
0.174059 0.160463
0.448415 0.251138
0.226456 0.281228
0.712932 0.800920
0.529086 0.134304
0.481997 0.282962
0.338906 0.258484
0.206659 0.247241
0.388833 0.264427
0.680050 0.638196
0.164499 0.183573
0.156085 0.201290
0.733643 0.664881
0.225053 0.185336
0.635214 0.529881
0.241522 0.188495
0.180873 0.206120
0.178378 0.193767
0.754285 0.777394
0.570393 0.165587
0.569204 0.144068
0.031794 0.134584
0.084468 0.196080
0.578569 0.500409
0.070765 0.213097
0.663967 0.675851
0.609198 0.463568
0.142945 0.197496
0.616594 0.357255
0.164862 0.182362
0.254445 0.257906
0.905674 0.941068
0.579931 0.402573
0.450084 0.278361
0.409852 0.198628
0.273775 0.307975
0.377162 0.329097
0.536028 0.110881
0.659159 0.536790
0.361646 0.236455
0.642320 0.387165
0.569138 0.200848
0.129395 0.222450
0.754501 0.846505
0.420184 0.265257
0.419574 0.255236
0.541602 0.013645
0.580185 0.350450
0.504020 0.002356
0.290953 0.322204
0.567622 0.299632
0.587786 0.384407
0.416184 0.239033
0.308660 0.265760
0.833290 0.896134
0.689788 0.632968
0.143190 0.181220
0.786073 0.900925
0.066129 0.240797
0.235118 0.188207
0.628711 0.432330
0.713385 0.781357
0.140971 0.205948
0.485493 0.302135
0.576203 0.359412
0.386621 0.212050
0.050511 0.144337
0.067637 0.151234
0.751540 0.808778
0.620609 0.397394
0.304184 0.253182
0.707859 0.749123
0.108988 0.178893
0.550680 0.066102
0.793525 0.845449
0.581300 0.438281
0.465667 0.346358
0.716370 0.576197
0.637214 0.694115
0.109499 0.205456
0.739830 0.647943
0.818193 0.821957
0.604278 0.147805
0.510454 0.085421
0.204882 0.208640
0.623867 0.497617
0.143971 0.200027
0.872440 0.914502
0.127805 0.147036
0.461329 0.308079
0.223664 0.172450
0.001581 0.116647
0.358583 0.238279
0.677057 0.782053
0.304225 0.261721
0.049582 0.186590
0.541620 0.139502
0.404783 0.246385
0.507938 0.121216
0.530240 0.325908
0.798923 0.855729
0.326233 0.286025
0.051860 0.240589
0.748272 0.862942
0.516476 0.013102
0.203600 0.209665
0.640859 0.474445
0.435991 0.259823
0.606343 0.550949
0.752834 0.777598
0.205847 0.222831
0.718480 0.724286
0.101912 0.136708
0.206428 0.212282
0.511889 0.009890
0.569475 0.423844
0.505759 0.123337
0.520410 0.127161
0.535152 0.387085
0.301428 0.286913
0.749711 0.720860
0.163720 0.273928
0.338211 0.260826
0.518974 0.098058
0.558794 0.258822
0.107242 0.163349
0.267426 0.244885
0.322301 0.234752
0.419539 0.297469
0.340453 0.271681
0.194923 0.212826
0.545182 0.341799
0.109293 0.208671
0.567249 0.357496
0.708848 0.762873
0.141760 0.230328
0.233492 0.224022
0.865577 0.975775
0.040767 0.167425
0.048993 0.159095
0.151369 0.192411
0.568609 0.370633
0.332351 0.297818
0.655657 0.609966
0.011333 0.169843
0.175131 0.176713
0.543587 0.053079
0.007799 0.146245
0.551973 0.210429
0.227630 0.254257
0.574713 0.134289
0.438095 0.249582
0.541358 0.077392
0.643920 0.709104
0.503412 0.069237
0.525010 0.337303
0.508714 0.031150
0.589187 0.299749
0.750524 0.818144
0.540100 0.375306
0.650492 0.577067
0.497356 0.276325
0.421356 0.288762
0.627241 0.556594
0.018109 0.141870
0.013948 0.130430
0.694778 0.668033
0.547325 0.327312
0.466606 0.308591
0.564783 0.287653
0.470211 0.315548
0.375795 0.275692
0.559015 0.495302
0.711412 0.721024
0.317371 0.219961
0.110472 0.215682
0.164537 0.216064
0.565150 0.171450
0.506058 0.154550
0.177443 0.209222
0.538590 0.217057
0.675316 0.594285
0.551577 0.403046
0.563455 0.392718
0.768145 0.766820
0.362679 0.273363
0.810350 0.907232
0.717575 0.720412
0.847692 0.898675
0.530301 0.320599
0.571788 0.301064
0.691394 0.674764
0.606175 0.460619
0.213620 0.245986
0.371332 0.250095
0.897159 0.989713
0.157171 0.168221
0.574512 0.219447
0.034616 0.114165
0.151340 0.181043
0.161621 0.223772
0.075871 0.189970
0.107738 0.196479
0.141709 0.218339
0.632046 0.460996
0.599153 0.349897
0.209897 0.181102
0.175534 0.234828
0.551538 0.389309
0.807424 0.861604
0.883085 0.983432
0.684929 0.603273
0.573214 0.287015
0.773247 0.929394
0.557335 0.210822
0.325286 0.223377
0.537746 0.266941
0.815222 0.919866
0.148538 0.241982
0.111472 0.195442
0.139300 0.081246
0.350804 0.217251
0.213139 0.216971
0.032757 0.149464
0.864621 0.969250
0.402641 0.271692
0.815294 0.896223
0.658983 0.431080
0.772033 0.795226
0.524051 0.252353
0.117245 0.227214
0.873264 0.936486
0.368290 0.273810
0.870178 0.910686
0.092466 0.186595
0.568251 0.115517
0.550533 0.130000
0.531136 0.081262
0.483889 0.354808
0.737323 0.655195
0.806187 0.837827
0.357193 0.269750
0.592823 0.433732
0.843818 0.930162
0.091511 0.171243
0.353189 0.239818
0.427308 0.262252
0.725895 0.699448
0.648190 0.629276
0.676693 0.686473
0.332164 0.205143
0.538536 0.226203
0.879622 0.943003
0.503945 0.011899
0.425936 0.251443
0.606584 0.272677
0.152343 0.189413
0.536445 0.061122
0.021034 0.181196
0.518716 0.110973
0.119347 0.158629
0.920030 0.969832
0.067878 0.169783
0.738220 0.805312
0.521296 0.194125
0.277709 0.244105
0.686933 0.597575
0.284506 0.240035
0.361784 0.257441
0.670304 0.665460
0.197065 0.204328
0.705331 0.537257
0.521600 0.292535
0.052575 0.229821
0.549087 0.321709
0.684396 0.600302
0.622477 0.509843
0.108807 0.191326
0.381236 0.270875
0.777544 0.939727
0.777411 0.834719
0.423516 0.247243
0.635754 0.578087
0.585031 0.362013
0.308274 0.230941
0.685278 0.595414
0.628176 0.575896
0.262584 0.245590
0.366959 0.236607
0.910374 0.937221
0.049595 0.140250
0.558547 0.341762
0.591180 0.360700
0.672562 0.714092
0.469415 0.331696
0.334625 0.279894
0.450778 0.260413
0.775630 0.771766
0.464873 0.306938
0.132452 0.191128
0.093511 0.150579
0.177369 0.176671
0.109406 0.178805
0.164589 0.209069
0.584692 0.330782
0.547565 0.253043
0.099541 0.165228
0.625556 0.495681
0.585044 0.333978
0.226687 0.245234
0.174231 0.236647
0.576325 0.081626
0.812335 0.877244
0.071785 0.163989
0.092276 0.162769
0.826107 0.836276
0.033123 0.197209
0.547705 0.090261
0.484184 0.293964
0.180032 0.239730
0.077671 0.224883
0.200808 0.226743
0.342805 0.268789
0.259392 0.264176
0.500614 0.128170
0.591068 0.330043
0.086977 0.190797
0.727244 0.780598
0.640582 0.571961
0.114624 0.189181
0.182448 0.186409
0.271493 0.241141
0.066030 0.160580
0.264166 0.251548
0.039869 0.160119
0.499930 0.299560
0.872601 0.956356
0.579113 0.346616
0.630852 0.609266
0.532687 0.185318
0.464260 0.365308
0.232528 0.180805
0.234199 0.215657
0.354530 0.255862
0.421092 0.298747
0.607325 0.423004
0.537978 0.090090
0.542705 0.030240
0.339457 0.231392
0.702605 0.666032
0.706062 0.585729
0.400974 0.266674
0.584821 0.368482
0.513961 0.173238
0.423384 0.247149
0.227225 0.213003
0.728227 0.724660
0.358574 0.242641
0.047530 0.132539
0.567136 0.019724
0.755419 0.833061
0.847913 0.934592
0.575760 0.294518
0.686516 0.660513
0.457017 0.293888
0.588514 0.434859
0.777548 0.851432
0.500416 0.336439
0.268107 0.217366
0.553920 0.141365
0.273312 0.212852
0.119699 0.184924
0.149867 0.174218
0.023142 0.175166
0.014569 0.170633
0.150616 0.238533
0.579795 0.470714
0.635765 0.528732
0.122621 0.214008
0.577952 0.303380
0.213297 0.210242
0.071964 0.246712
0.591162 0.324460
0.418563 0.275930
0.745971 0.828422
0.605923 0.426731
0.762728 0.852189
0.469606 0.324248
0.085962 0.184846
0.346174 0.312054
0.560721 0.313974
0.793570 0.800969
0.919837 0.992968
0.499460 0.272066
0.737099 0.684882
0.160318 0.198794
0.637456 0.578084
0.132234 0.191478
0.568707 0.413619
0.581707 0.386842
0.354321 0.247143
0.528494 0.060113
0.557738 0.459496
0.416425 0.290434
0.520966 0.197140
0.850071 0.783054
0.654653 0.479186
0.528983 0.299377
0.544743 0.376934
0.236438 0.236095
0.548388 0.239830
0.670730 0.603943
0.856497 0.963709
0.727906 0.734121
0.725330 0.835249
0.810826 0.836347
0.361204 0.243246
0.179033 0.158779
0.300669 0.272494
0.659143 0.573788
0.363688 0.243522
0.568959 0.501502
0.146539 0.184839
0.388679 0.267159
0.896375 0.947732
0.464274 0.298055
0.533474 0.223499
0.721792 0.654037
0.659046 0.604039
0.748786 0.740996
0.316690 0.242484
0.834993 0.894769
0.569145 0.059259
0.514122 0.204750
0.212769 0.208533
0.695555 0.664618
0.192653 0.243387
0.660752 0.467260
0.029908 0.174570
0.486692 0.296982
0.615008 0.366485
0.482707 0.292620
0.179460 0.198184
0.060467 0.171609
0.380188 0.247410
0.009173 0.085844
0.534329 0.310452
0.612614 0.623233
0.595179 0.105280
0.528283 0.039843
0.272215 0.246009
0.819670 0.908976
0.819188 0.901177
0.411498 0.241600
0.512342 0.071984
0.076782 0.175017
0.865623 0.945808
0.199974 0.213050
0.223845 0.224039
0.130663 0.157680
0.665103 0.576941
0.308607 0.201499
0.338452 0.268735
0.608944 0.592206
0.181455 0.237699
0.016291 0.165321
0.638603 0.525102
0.586406 0.376892
0.428195 0.220284
0.405051 0.304281
0.526911 0.036924
0.212733 0.257402
0.682003 0.619478
0.555270 0.420597
0.330188 0.311914
0.058825 0.165425
0.537764 0.283640
0.245500 0.209239
0.794125 0.882950
0.192469 0.214169
0.043075 0.179969
0.636878 0.458505
0.289330 0.182863
0.062889 0.146770
0.377584 0.316476
0.529697 0.334982
0.629115 0.569252
0.243852 0.263022
0.395452 0.265589
0.530995 0.393693
0.478104 0.259131
0.232035 0.207083
0.006857 0.164018
0.184662 0.223157
0.891778 0.998390
0.313132 0.253019
0.714177 0.658697
0.380285 0.275769
0.622537 0.357861
0.686931 0.594609
0.341706 0.235241
0.619384 0.398627
0.665892 0.623114
0.821256 0.930620
0.651898 0.627397
0.706337 0.683129
0.520620 0.068187
0.434883 0.261115
0.731721 0.686283
0.077106 0.181904
0.090525 0.160198
0.545707 0.294601
0.553635 0.322709
0.716287 0.746118
0.257090 0.198825
0.570391 0.426579
0.252909 0.192291
0.499315 0.336855
0.501699 0.197492
0.240781 0.219441
0.025246 0.231636
0.538117 0.189761
0.747843 0.718529
0.466504 0.300051
0.373842 0.281415
0.400245 0.305385
0.131385 0.221566
0.502897 0.020155
0.672800 0.583220
0.369740 0.284207
0.187455 0.253604
0.747579 0.752168
0.739450 0.753129
0.301107 0.244836
0.222553 0.255767
0.661714 0.668756
0.468033 0.278877
0.801025 0.854422
0.558565 0.016227
0.616921 0.579540
0.112108 0.188971
0.518871 0.103135
0.155748 0.205037
0.869327 0.985365
0.149645 0.215438
0.635655 0.500315
0.784247 0.883071
0.293378 0.262176
