Variable_X Variable_Y
0.723651 0.429760
0.932127 0.888309
0.358581 0.337979
0.785906 0.520696
0.655263 0.059586
0.064970 0.123745
0.248127 0.311587
0.658362 0.228865
0.370936 0.410701
0.250409 0.273906
0.878291 0.882471
0.295954 0.267802
0.508170 0.384885
0.797519 0.741624
0.785990 0.797278
0.815915 0.587501
0.531517 0.423178
0.725046 0.224222
0.777483 0.526685
0.160894 0.234645
0.567547 0.503384
0.737943 0.399861
0.808607 0.489423
0.354679 0.329721
0.922818 0.818958
0.737758 0.447764
0.909601 0.940039
0.788844 0.754895
0.755484 0.474815
0.797375 0.921662
0.745395 0.445951
0.237567 0.288267
0.744765 0.381135
0.226665 0.303933
0.591278 0.416946
0.860416 0.771552
0.974710 0.988603
0.573059 0.503149
0.880909 0.846888
0.293761 0.310502
0.053582 0.179322
0.366728 0.349746
0.940900 0.815088
0.542443 0.495436
0.448008 0.425002
0.832663 0.768553
0.664045 0.014784
0.454204 0.373313
0.476990 0.417393
0.634973 0.107526
0.807219 0.630384
0.370881 0.320781
0.873165 0.825553
0.307478 0.269965
0.836909 0.590183
0.477574 0.361030
0.705012 0.258738
0.338451 0.360022
0.087831 0.212024
0.871055 0.766014
0.901539 0.884204
0.810660 0.666497
0.342104 0.281832
0.724956 0.460555
0.800940 0.707756
0.364845 0.492712
0.902160 0.950509
0.430473 0.443459
0.420905 0.326322
0.099455 0.178820
0.693032 0.023928
0.952395 0.875748
0.528105 0.365724
0.440144 0.277524
0.154895 0.198187
0.113435 0.175297
0.384473 0.378296
0.907610 0.906098
0.941768 0.452069
0.155778 0.246165
0.828733 0.696666
0.711007 0.347686
0.779250 0.478218
0.778831 0.534961
0.356230 0.480178
0.779936 0.575457
0.852996 0.636755
0.465262 0.470480
0.619010 0.025526
0.215825 0.212515
0.142874 0.217400
0.103730 0.231546
0.347028 0.378230
0.356664 0.277419
0.092310 0.183120
0.801792 0.532136
0.786915 0.486806
0.289196 0.251432
0.680759 0.252061
0.079083 0.186296
0.758802 0.385315
0.879758 0.786877
0.320534 0.272346
0.763846 0.503681
0.750926 0.530627
0.764885 0.466371
0.051936 0.302493
0.326549 0.314054
0.808965 0.590119
0.093132 0.136652
0.517827 0.417856
0.708951 0.275169
0.079039 0.203091
0.840334 0.963456
0.751249 0.467867
0.479478 0.448363
0.362496 0.269863
0.469924 0.354735
0.131906 0.215285
0.881067 0.765976
0.091840 0.187581
0.391900 0.348215
0.037080 0.141775
0.406093 0.475310
0.470588 0.402829
0.509382 0.452470
0.821214 0.728302
0.042378 0.169318
0.715158 0.247651
0.462041 0.324476
0.720783 0.388153
0.814856 0.690900
0.673310 0.180300
0.573633 0.379859
0.746525 0.342202
0.363246 0.290275
0.061466 0.186990
0.762211 0.515288
0.709908 0.011178
0.791937 0.421541
0.637602 0.077322
0.839815 0.815294
0.870884 0.658538
0.757012 0.595460
0.105988 0.115610
0.295059 0.332555
0.620557 0.073658
0.466523 0.415536
0.055203 0.223562
0.248937 0.308257
0.326794 0.304373
0.738629 0.313164
0.810050 0.573064
0.226768 0.318202
0.670049 0.202787
0.234802 0.304675
0.828655 0.609733
0.080902 0.142621
0.618145 0.019485
0.752375 0.110580
0.664308 0.137055
0.162952 0.198405
0.154160 0.213818
0.799009 0.376146
0.649731 0.107342
0.890887 0.801083
0.108229 0.270763
0.790950 0.442950
0.236929 0.205479
0.748397 0.322264
0.643749 0.117053
0.734721 0.343577
0.326994 0.303807
0.881769 0.888044
0.802935 0.518689
0.376365 0.317806
0.649874 0.267207
0.311792 0.290722
0.227043 0.184148
0.814613 0.853120
0.643277 0.244710
0.374829 0.405575
0.404835 0.676366
0.886019 0.859906
0.741967 0.799686
0.785276 0.631054
0.119735 0.143938
0.900086 0.929965
0.346729 0.263017
0.380910 0.328667
0.855595 0.643190
0.021932 0.164012
0.353208 0.339551
0.672666 0.394362
0.311854 0.315341
0.593292 0.542541
0.853587 0.795416
0.828433 0.541904
0.082363 0.161396
0.809433 0.649652
0.536994 0.476057
0.267082 0.299090
0.744147 0.356542
0.701966 0.352858
0.028517 0.149375
0.853012 0.765736
0.693703 0.344090
0.105307 0.187416
0.794583 0.521460
0.319051 0.286813
0.671605 0.205224
0.587425 0.508546
0.056091 0.103464
0.476198 0.377506
0.821301 0.879940
0.619459 0.105104
0.835084 0.653764
0.739125 0.402301
0.757267 0.306260
0.069502 0.267855
0.687399 0.286492
0.923999 0.986092
0.688580 0.080336
0.002642 0.161598
0.720016 0.343761
0.294329 0.342021
0.651550 0.144475
