Variable_X Variable_Y
0.522422 0.085593
0.067699 0.141280
0.132321 0.178221
0.595357 0.357476
0.740358 0.697992
0.184255 0.268433
0.538415 0.245001
0.384398 0.265242
0.749302 0.800028
0.329260 0.341352
0.686993 0.612121
0.011439 0.068436
0.725974 0.740348
0.653571 0.620305
0.913124 0.932526
0.107133 0.164795
0.558754 0.127122
0.396330 0.407002
0.598984 0.558182
0.561815 0.096412
0.053505 0.091646
0.565941 0.014822
0.701986 0.669088
0.311339 0.318119
0.288225 0.270443
0.619251 0.639822
0.755960 0.704007
0.169001 0.223826
0.626113 0.588489
0.588341 0.254181
0.430150 0.392074
0.550992 0.515126
0.369659 0.380473
0.596605 0.609194
0.593385 0.174803
0.191733 0.223976
0.450676 0.454269
0.592438 0.486343
0.782796 0.782197
0.742281 0.691634
0.643881 0.608905
0.448023 0.369714
0.082124 0.150834
0.565429 0.518893
0.932420 0.954296
0.670675 0.515382
0.430299 0.400601
0.422275 0.438019
0.769986 0.816703
0.021252 0.107728
0.897557 0.891785
0.629985 0.356910
0.565637 0.306677
0.656690 0.551581
0.339687 0.350128
0.511318 0.118224
0.229634 0.294514
0.297615 0.323792
0.157679 0.205531
0.610791 0.393414
0.325034 0.297045
0.702211 0.718440
0.315410 0.364994
0.467017 0.380316
0.523904 0.279196
0.018166 0.039323
0.580509 0.274571
0.498825 0.483641
0.502016 0.005439
0.871881 0.863584
0.723468 0.720569
0.232008 0.266775
0.226954 0.261423
0.940333 0.935844
0.344702 0.329367
0.339449 0.357118
0.659546 0.435520
0.174027 0.235276
0.563504 0.314461
0.031486 0.195187
0.197364 0.269948
0.121129 0.190733
0.044353 0.138084
0.762399 0.762881
0.601255 0.066482
0.240071 0.263712
0.945499 0.918259
0.554672 0.053919
0.837055 0.801691
0.433697 0.383830
0.613313 0.254133
0.683529 0.625965
0.174480 0.272871
0.069797 0.091325
0.608842 0.178899
0.570763 0.066689
0.871093 0.840768
0.531035 0.634824
0.732817 0.673657
0.149859 0.171280
0.308460 0.295829
0.438800 0.414386
0.066616 0.181378
0.330809 0.327867
0.143100 0.226650
0.760156 0.725746
0.408748 0.410748
0.464020 0.382289
0.540610 0.067300
0.641598 0.601802
0.122308 0.164387
0.133256 0.137207
0.231639 0.256118
0.856612 0.907719
0.378846 0.356352
0.288350 0.212952
0.002133 0.030435
0.290885 0.330580
0.492434 0.470169
0.741768 0.805816
0.278185 0.262870
0.693684 0.713148
0.662165 0.634312
0.562308 0.200574
0.080416 0.119436
0.272253 0.308545
0.221210 0.250916
0.593523 0.219548
0.417250 0.450474
0.147859 0.223261
0.617917 0.444844
0.554331 0.352951
0.646088 0.603691
0.201641 0.216043
0.486298 0.451125
0.092672 0.174813
0.125511 0.142549
0.327998 0.394847
0.147761 0.244918
0.569134 0.255812
0.192188 0.213835
0.202616 0.289426
0.378399 0.391571
0.211578 0.225456
0.745669 0.734997
0.554719 0.490016
0.512656 0.014601
0.376951 0.357533
0.636250 0.063351
0.342032 0.347528
0.282243 0.242312
0.068284 0.145192
0.072140 0.204138
0.831662 0.836155
0.749969 0.783123
0.584420 0.377667
0.546840 0.237484
0.139487 0.183442
0.122395 0.212361
0.582236 0.014198
0.098012 0.141004
0.473688 0.441920
0.641462 0.614990
0.513208 0.144778
0.783585 0.821960
0.454305 0.469098
0.084792 0.118222
0.381552 0.414358
0.760780 0.787277
0.617668 0.632867
0.135175 0.252010
0.640403 0.752405
0.581661 0.497209
0.502696 0.264576
0.550578 0.265954
0.451965 0.450035
0.606285 0.027187
0.193601 0.206725
0.078469 0.130770
0.507664 0.094203
0.566820 0.353515
0.545670 0.198587
0.018357 0.100921
0.126104 0.202567
0.616263 0.283351
0.539372 0.398667
0.167498 0.216852
0.644523 0.170311
0.144183 0.158856
0.952407 0.965050
0.568876 0.112845
0.567140 0.279465
0.553044 0.437354
0.493193 0.439080
0.589576 0.434805
0.545214 0.283495
0.593027 0.034496
0.585300 0.334449
0.620900 0.286811
0.005021 0.109721
0.692701 0.734683
0.801333 0.863840
0.632493 0.660548
0.138259 0.160506
0.554940 0.350906
0.560899 0.045255
0.276182 0.316792
0.255382 0.320248
0.157251 0.208311
0.962841 0.940226
0.646788 0.564734
0.640239 0.472820
0.662459 0.199885
0.248271 0.289132
0.201448 0.261462
0.265788 0.311171
0.332378 0.323261
0.588779 0.550626
0.450483 0.457039
0.617301 0.646330
0.201150 0.252220
0.579290 0.003132
0.380985 0.397992
0.148503 0.163042
0.623678 0.244624
0.470406 0.411505
0.559813 0.520690
0.265227 0.294973
0.031832 0.151610
0.124960 0.196038
0.484375 0.420376
0.668399 0.729065
0.467517 0.466365
0.319736 0.266155
0.349251 0.304621
0.205561 0.232962
0.441606 0.438940
0.575985 0.415401
0.190618 0.195791
0.280061 0.320177
0.697295 0.673203
0.640640 0.574271
0.229295 0.218740
0.696070 0.765575
0.712099 0.612107
0.349596 0.337624
0.568522 0.447480
0.337427 0.308823
0.038083 0.122149
0.670411 0.675948
0.559216 0.146303
0.233046 0.288814
0.980351 0.974325
0.449600 0.450525
0.870491 0.863333
0.748685 0.744594
0.322906 0.332338
0.617479 0.405797
0.529198 0.253330
0.778477 0.768432
0.603766 0.470919
0.407950 0.428505
0.569657 0.184252
0.427094 0.383848
0.059280 0.114616
0.536666 0.210529
0.128470 0.166489
0.434948 0.406472
0.451105 0.388919
0.036292 0.114799
0.277485 0.211325
0.645900 0.648579
0.224320 0.298707
0.654993 0.692530
0.587131 0.491524
0.249438 0.279620
0.538082 0.309957
0.711484 0.756709
0.639830 0.593714
0.579101 0.268059
0.965908 0.943392
0.587087 0.413563
0.360430 0.287041
0.796161 0.781661
0.852199 0.838130
0.014126 0.154721
0.563800 0.020810
0.566787 0.561928
0.403171 0.378581
0.280208 0.279214
0.321700 0.379577
0.608434 0.552059
0.398848 0.356934
0.560021 0.372919
0.390589 0.400763
0.610237 0.582964
0.004335 0.040228
0.288207 0.302845
0.214805 0.301324
0.150021 0.290768
0.135760 0.106036
0.696264 0.630414
0.555138 0.198579
0.312817 0.289392
0.587431 0.010463
0.692757 0.712071
0.289240 0.377676
0.007562 0.097214
0.371791 0.432951
0.416084 0.434896
0.591328 0.337686
0.802465 0.814501
0.042709 0.166541
0.310783 0.350861
0.415198 0.369051
0.559166 0.201668
0.646302 0.628586
0.634479 0.682815
0.371711 0.307293
0.655642 0.739142
0.018959 0.072893
0.617805 0.654965
0.637953 0.405111
0.756041 0.817248
0.621959 0.481781
0.217410 0.224033
0.525718 0.022055
0.710845 0.656805
0.298915 0.271198
0.552521 0.411792
0.247644 0.355537
0.219373 0.206926
0.160244 0.246733
0.480773 0.460780
0.612210 0.242055
0.132290 0.234773
0.557314 0.118784
0.234981 0.303905
0.401005 0.355525
0.286012 0.336664
0.002364 0.103207
0.334838 0.261289
0.577069 0.011937
0.521056 0.251202
0.142498 0.132369
0.337354 0.320147
0.653930 0.573628
0.756237 0.728651
0.231975 0.251246
0.238308 0.241379
0.714103 0.700517
0.247137 0.242168
0.181864 0.233076
0.536075 0.401782
0.177246 0.215658
0.417397 0.364916
0.672044 0.557042
0.435489 0.419183
0.548087 0.122024
0.563450 0.527323
0.519243 0.464858
0.624073 0.601216
0.279566 0.299152
0.219215 0.263150
0.974397 0.954997
0.302112 0.328303
0.157703 0.273876
0.424678 0.388007
0.990503 0.903621
0.815820 0.751642
0.144625 0.232100
0.440680 0.363012
0.659793 0.702473
0.220689 0.167031
0.128030 0.216226
0.575139 0.499328
0.716766 0.639748
0.532728 0.160055
0.243028 0.274412
0.447712 0.403342
0.385915 0.442379
0.031153 0.177356
0.466725 0.431130
0.325563 0.365499
0.520017 0.195564
0.183141 0.226980
0.699156 0.689314
0.544607 0.051229
0.615747 0.433416
0.551692 0.006356
0.066353 0.142672
0.219577 0.193526
0.177092 0.195421
0.486846 0.431497
0.637401 0.667281
0.193553 0.185808
0.386640 0.328240
0.639182 0.721182
0.411868 0.388979
0.561074 0.023839
0.984251 0.931764
0.689103 0.504484
0.396574 0.367354
0.314056 0.322042
0.166020 0.248941
0.318873 0.307157
0.489794 0.388976
0.178679 0.243174
0.286667 0.267257
0.558386 0.315373
0.208217 0.271061
0.767588 0.830350
0.639658 0.650914
0.005223 0.065505
0.582314 0.537272
0.832513 0.888385
0.590749 0.261199
0.039158 0.166117
0.161565 0.196576
0.620564 0.401393
0.616599 0.537065
0.433869 0.375016
0.576479 0.050472
0.012436 0.180291
0.029224 0.144460
0.713009 0.692277
0.557384 0.255691
0.434486 0.431238
0.818087 0.783833
0.239491 0.308115
0.428949 0.368339
0.602500 0.601428
0.556513 0.107708
0.519254 0.302468
0.834921 0.841406
0.883766 0.846019
0.643721 0.582721
0.582655 0.195279
0.330142 0.356827
0.201725 0.248549
0.529513 0.347515
0.311267 0.375060
0.897967 0.918042
0.797474 0.817970
0.674531 0.599459
0.608629 0.086289
0.750866 0.830085
0.602349 0.351002
0.113720 0.193518
0.271370 0.318679
0.071407 0.171417
0.647775 0.575471
0.668136 0.706720
0.575931 0.349111
0.909031 0.913437
0.121402 0.185726
0.554192 0.285022
0.603255 0.512414
0.727310 0.717008
0.317892 0.302221
0.511651 0.292537
0.621955 0.493389
0.610065 0.539129
0.543774 0.335795
0.131736 0.221943
0.362623 0.415360
0.214135 0.308236
0.334229 0.241414
0.649799 0.505927
0.103535 0.134077
0.059622 0.173348
0.585256 0.508319
0.343893 0.385660
0.638370 0.576375
0.615397 0.405639
0.453677 0.428889
0.477437 0.483175
0.819146 0.851396
0.759546 0.788376
0.625544 0.625015
0.185517 0.230655
0.619058 0.580537
0.265937 0.216773
0.650040 0.356203
0.778530 0.773527
0.275966 0.341565
0.684052 0.607768
0.339732 0.322839
0.005734 0.052886
0.428415 0.425320
0.706371 0.670275
0.127813 0.171855
0.803880 0.801125
0.294735 0.308584
0.488420 0.445219
0.544780 0.423565
0.078532 0.167514
0.201214 0.268377
0.262671 0.266161
0.560734 0.246543
0.867290 0.837795
0.690133 0.699262
0.305373 0.323317
0.642390 0.643475
0.575187 0.038058
0.540154 0.252003
0.593694 0.064377
0.573371 0.303106
0.012413 0.114216
0.747248 0.712657
0.552056 0.223901
0.363633 0.406154
0.125817 0.167765
0.212464 0.236592
0.137162 0.259213
0.000119 0.059213
0.333840 0.305960
0.414111 0.345500
0.575503 0.266853
0.637066 0.459654
0.313435 0.292319
0.583641 0.148435
0.419232 0.350552
0.094555 0.263483
0.990100 0.925852
0.715262 0.817178
0.168127 0.177974
0.813623 0.849218
0.517530 0.397133
0.098675 0.138790
0.605435 0.358385
0.614883 0.428693
0.653112 0.548246
0.422244 0.383387
0.287699 0.290762
0.872946 0.806300
0.309508 0.324293
0.345506 0.381724
0.464334 0.410410
0.733766 0.726885
0.396933 0.383550
0.560874 0.199830
0.177844 0.234872
0.104910 0.139009
0.485634 0.358342
0.098726 0.167829
0.006809 0.134170
0.245163 0.293616
0.524487 0.162524
0.612280 0.591081
0.707603 0.463201
0.283409 0.330817
0.150554 0.295880
0.597031 0.548699
0.193570 0.253614
0.353362 0.328696
0.113212 0.147968
0.101540 0.198933
0.980292 0.938839
0.508545 0.358011
0.635601 0.463769
0.355565 0.348740
0.783478 0.778160
0.622517 0.552717
0.721194 0.787124
0.611408 0.483024
0.835717 0.894505
0.241257 0.313771
0.549834 0.166270
0.356624 0.363291
0.618601 0.416770
0.420886 0.453956
0.471057 0.421548
0.627647 0.116332
0.429538 0.341879
0.161746 0.147053
0.570373 0.202936
0.102702 0.206716
0.777272 0.827668
0.148852 0.214652
0.329741 0.301587
0.646647 0.220120
0.997571 0.978770
0.923324 0.927556
0.565945 0.277722
0.051778 0.085043
0.154834 0.217504
0.389920 0.295845
0.826341 0.840817
0.881869 0.888947
0.586001 0.181611
0.347637 0.318361
0.551960 0.380255
0.235391 0.224336
0.474774 0.442072
0.575151 0.548090
0.236409 0.278950
0.391979 0.382482
0.577156 0.346406
0.912099 0.911848
0.256371 0.304650
0.761718 0.702736
0.565181 0.070713
0.502753 0.284397
0.294033 0.324588
0.156028 0.222999
0.612528 0.287330
0.585341 0.592940
0.246023 0.330643
0.630723 0.562543
0.171518 0.173217
0.530310 0.370213
0.451762 0.463956
0.035884 0.122060
0.517761 0.091651
0.539832 0.334567
0.296577 0.338876
0.313393 0.252762
0.293368 0.190765
0.593210 0.581020
0.376961 0.407939
0.629773 0.614592
0.110096 0.207626
0.562425 0.344073
0.686699 0.749982
0.586191 0.347531
0.623578 0.215327
0.601541 0.538917
0.562709 0.236364
0.574356 0.191659
0.824268 0.798953
0.049065 0.110487
0.048943 0.179493
0.252178 0.316843
0.167403 0.172640
0.992036 0.960143
0.459036 0.491113
0.051422 0.105468
0.497769 0.393209
0.582261 0.295486
0.568381 0.043116
0.508055 0.106880
0.789352 0.859203
0.383702 0.328957
0.648453 0.425590
0.272779 0.271440
0.186010 0.236100
0.889159 0.860654
0.583963 0.625455
0.433506 0.395168
0.734958 0.725508
0.581311 0.500404
0.436194 0.359216
0.137250 0.207609
0.567416 0.303688
0.561368 0.333663
0.590098 0.201218
0.540812 0.499909
0.440222 0.402190
0.597702 0.374339
0.013254 0.138910
0.732854 0.706143
0.102956 0.131029
0.565425 0.124183
0.288444 0.323065
0.691907 0.632235
0.373607 0.275573
0.988805 0.917178
0.321738 0.302042
0.953296 0.967597
0.627253 0.508763
0.479313 0.421107
0.434311 0.418623
0.778259 0.785169
0.623901 0.535876
0.496005 0.492533
0.632093 0.676293
0.565126 0.575246
0.083795 0.123422
0.096087 0.189407
0.813623 0.841393
0.233145 0.247817
0.533993 0.217808
0.554471 0.004273
0.876916 0.887885
0.277720 0.294032
0.490172 0.388656
0.199873 0.191823
0.438165 0.450109
0.199528 0.228777
0.483211 0.519377
0.393888 0.349074
0.700970 0.695112
0.785588 0.742064
0.018791 0.109083
0.058014 0.182361
0.342337 0.367812
0.211436 0.338186
0.558242 0.260162
0.217604 0.270877
0.528651 0.001536
0.604781 0.184947
0.566452 0.483865
0.554873 0.097173
0.615443 0.592649
0.016696 0.086122
0.184417 0.201072
0.244670 0.396166
0.129571 0.098408
0.577462 0.197339
0.626437 0.559419
0.635516 0.499216
0.468771 0.390559
0.584708 0.130757
0.686975 0.664597
0.583792 0.367196
0.295264 0.312260
0.622510 0.624859
0.453026 0.439560
0.555050 0.226087
0.067282 0.092246
0.033129 0.085064
0.565774 0.338208
0.185132 0.258545
0.563070 0.332047
0.749372 0.752552
0.551146 0.114226
0.577037 0.355757
0.550849 0.091321
0.422054 0.369529
0.439505 0.408352
0.443799 0.354698
0.640646 0.640450
0.772309 0.742757
0.073572 0.139141
0.417983 0.347147
0.614862 0.099643
0.182485 0.170670
0.873420 0.843473
0.617080 0.078960
0.653513 0.572340
0.121047 0.107325
0.180376 0.230883
0.504829 0.115361
0.172610 0.247153
0.317884 0.253272
0.636329 0.634296
0.616983 0.494999
0.030798 0.105122
0.362498 0.375202
0.201643 0.239943
0.077463 0.159583
0.437236 0.400459
0.302421 0.292952
0.361356 0.396250
0.701484 0.688833
0.962907 0.945442
0.585941 0.361191
0.589748 0.059242
0.432307 0.394636
0.750020 0.745555
0.567925 0.062388
0.631133 0.333576
0.038926 0.050187
0.135857 0.207736
0.625124 0.669949
0.358722 0.331135
0.459106 0.449848
0.628675 0.563612
0.113115 0.206931
0.994397 0.919744
0.511329 0.330291
0.637019 0.738916
0.105870 0.198049
0.390683 0.331227
0.578928 0.398027
0.832128 0.812429
0.536287 0.094522
0.540237 0.452349
0.119814 0.191084
0.844452 0.752803
0.807310 0.845186
0.375973 0.372946
0.054608 0.168494
0.474242 0.505699
0.038093 0.148208
0.264350 0.271148
0.170918 0.178131
0.045010 0.139455
0.269078 0.288505
0.632026 0.705494
0.256200 0.356097
0.602778 0.116726
0.146833 0.239732
0.534706 0.343225
0.512943 0.390531
0.719865 0.743123
0.726138 0.760087
0.935585 0.907442
0.301557 0.319815
0.452819 0.464824
0.593024 0.559871
0.536809 0.288903
0.148218 0.150844
0.166025 0.107073
0.649432 0.646361
0.465975 0.394689
0.577995 0.312781
0.443309 0.451428
0.588424 0.054724
0.618001 0.406801
0.607498 0.514669
0.162775 0.133586
0.712102 0.738702
0.905764 0.863101
0.819366 0.827097
0.610560 0.173214
0.609590 0.568904
0.572726 0.069776
0.007138 0.132197
0.627726 0.177137
0.639929 0.229511
0.285213 0.367697
0.485061 0.368091
0.134956 0.152951
0.398984 0.330502
0.160674 0.218443
0.584568 0.061215
0.803040 0.851075
0.133740 0.245140
0.628349 0.596261
0.065336 0.185023
0.468425 0.402189
0.743283 0.778761
0.873436 0.902034
0.005180 0.107799
0.078885 0.063826
0.572375 0.336758
0.280236 0.274923
0.261818 0.263519
0.424293 0.356933
0.552067 0.478886
0.978796 0.987177
0.506795 0.226871
0.144076 0.250267
0.920094 0.879947
0.561903 0.102407
0.232592 0.197428
0.244050 0.280487
0.609566 0.470197
0.611236 0.642830
0.360706 0.365905
0.859760 0.805004
0.265454 0.345648
0.483773 0.439888
0.192864 0.259775
0.562733 0.263383
0.486680 0.435105
0.168985 0.182166
0.531049 0.460220
0.515212 0.071639
0.539631 0.157838
0.381467 0.279609
0.405348 0.455165
0.365200 0.304913
0.521644 0.149992
0.075419 0.090778
0.188665 0.182547
0.476986 0.385783
0.381146 0.353225
0.128724 0.256745
0.765086 0.711867
0.544188 0.453194
0.412266 0.338152
0.514521 0.026945
0.585147 0.504226
0.561921 0.376641
0.380858 0.352149
