Variable_X Variable_Y
0.462028 0.378338
0.165641 0.316665
0.836963 0.793338
0.572421 0.004413
0.652884 0.225537
0.709031 0.379048
0.730216 0.489313
0.408616 0.364961
0.172619 0.184543
0.746232 0.488988
0.610514 0.151368
0.207117 0.288283
0.673382 0.392804
0.404662 0.321337
0.080321 0.088271
0.808569 0.841486
0.378436 0.414885
0.776631 0.661504
0.816279 0.744384
