Variable_X Variable_Y
0.366747 0.590756
0.271055 0.483649
0.118245 0.267366
0.206391 0.358790
0.204351 0.404458
0.492126 0.421260
0.089617 0.283584
0.555229 0.513979
0.199231 0.370503
0.615578 0.312126
0.709442 0.715067
0.537675 0.460748
0.042586 0.229692
0.736704 0.610720
0.480244 0.197137
0.052263 0.270717
0.758136 0.549458
0.111242 0.251124
0.033114 0.176714
0.905503 0.988414
0.560865 0.088488
0.542663 0.881615
0.515760 0.166967
0.733939 0.693167
0.436501 0.087566
0.264809 0.423092
0.510250 0.527627
0.692331 0.028220
0.867959 0.714440
0.390408 0.585292
0.063978 0.279458
0.816742 0.573640
0.640595 0.586185
0.334139 0.508698
0.896472 0.794542
0.058062 0.231352
0.776541 0.761199
0.819922 0.542601
0.084703 0.298529
0.305938 0.458441
0.049407 0.218124
0.224354 0.404435
0.250553 0.424166
0.799982 0.499899
0.234299 0.446719
0.149516 0.307346
0.071107 0.248101
0.293596 0.472579
0.524969 0.394177
0.139249 0.294865
0.062525 0.271929
0.695188 0.705035
0.573449 0.055301
0.396869 0.581889
0.397773 0.571299
0.097742 0.236127
0.021277 0.169037
0.139405 0.364336
0.687241 0.484584
0.263841 0.414828
0.109296 0.325109
0.336674 0.530624
0.684078 0.803223
0.166284 0.312616
0.847224 0.992348
0.771379 0.806572
0.523903 0.410763
0.217369 0.304391
0.778548 0.315728
0.762014 0.720338
0.215778 0.358666
0.075152 0.246500
0.102363 0.300612
0.278811 0.451935
0.030151 0.215591
0.191863 0.343226
0.607799 0.077163
0.126618 0.311889
0.122246 0.352639
0.695551 0.941807
0.504930 0.360916
0.735739 0.695550
0.070971 0.226104
0.332446 0.488851
0.679583 0.539061
0.225315 0.389194
0.435513 0.210830
0.796686 0.430803
0.897540 0.777379
0.318712 0.459701
0.858312 0.809427
0.855921 0.717067
0.357813 0.506874
0.263689 0.464028
0.109006 0.278128
0.295651 0.442457
0.090391 0.234625
0.341864 0.505217
0.362170 0.516689
0.774573 0.823902
0.377355 0.534726
0.383294 0.573770
0.502981 0.486683
0.282708 0.430994
0.867952 0.319429
0.113843 0.250451
0.854549 0.776639
0.656770 0.526264
0.547780 0.894335
0.541698 0.171425
0.584567 0.549677
0.027269 0.196554
0.646167 0.656861
0.667705 0.573884
0.266467 0.421801
0.132126 0.274194
0.434083 0.184440
0.074834 0.255360
0.295109 0.483016
0.668487 0.554504
0.303154 0.458628
0.050189 0.283146
0.627573 0.438171
0.200183 0.370514
0.701566 0.583950
0.462960 0.070804
0.966159 0.968078
0.155234 0.311105
0.676207 0.543148
0.576539 0.483263
0.981159 0.917217
0.330661 0.444328
0.637500 0.834729
0.199444 0.398327
0.051429 0.269705
0.279777 0.467204
0.200430 0.356144
0.117731 0.268911
0.751961 0.647820
0.731903 0.997576
0.709551 0.194335
0.884130 0.900246
0.656204 0.625696
0.340574 0.515542
0.168930 0.324461
0.173865 0.345821
0.809788 0.807823
0.569717 0.347610
0.323179 0.494395
0.675779 0.348338
0.295794 0.521678
0.971473 0.977845
0.009031 0.208562
0.725330 0.690658
0.385992 0.592816
0.350262 0.512854
0.217802 0.374446
0.120340 0.284153
0.576360 0.253646
0.083163 0.303814
0.162310 0.312529
0.181116 0.357396
0.436911 0.256623
0.146410 0.283818
0.817973 0.943209
0.588972 0.048012
0.132625 0.312685
0.065115 0.273827
0.444101 0.334578
0.522739 0.157652
0.318091 0.501136
0.335265 0.508887
0.078203 0.287795
0.639084 0.687466
0.743541 0.539067
0.144209 0.293217
0.361316 0.505464
0.575785 0.387561
0.839825 0.774430
0.667157 0.543196
0.054105 0.252686
0.597272 0.889040
0.811093 0.922580
0.485200 0.527964
0.820798 0.686071
0.010732 0.201312
0.195891 0.372595
0.419423 0.099902
0.614318 0.557457
0.230207 0.381231
0.271551 0.467330
0.103052 0.327596
0.501997 0.293248
0.194928 0.383623
0.712291 0.321584
0.681768 0.377073
0.356165 0.460656
0.487360 0.229179
0.570179 0.616122
0.154539 0.325231
0.345550 0.505223
0.450803 0.188182
0.349169 0.454496
0.573537 0.806643
0.375195 0.485596
0.541336 0.052594
0.717670 0.377037
0.732278 0.209368
0.625663 0.592913
0.724294 0.581973
0.063563 0.318456
0.464853 0.066014
0.787652 0.919506
0.543781 0.144675
0.631290 0.374422
0.163792 0.365840
0.536080 0.219099
0.113678 0.287140
0.711249 0.178186
0.494681 0.177388
0.191999 0.394874
0.543030 0.256759
0.150863 0.332607
0.441894 0.155905
0.974700 0.844733
0.160903 0.384755
0.684905 0.526872
0.855103 0.832268
0.415354 0.123354
0.630804 0.628824
0.327283 0.505518
0.723066 0.760253
0.100047 0.303426
0.249486 0.466404
0.083144 0.285277
0.298468 0.475186
0.834910 0.896660
0.513677 0.198610
0.412254 0.041093
0.484255 0.048804
0.283844 0.485302
0.706062 0.653617
0.855632 0.837425
0.786489 0.858159
0.910434 0.822755
0.291901 0.404776
0.176528 0.369696
0.185854 0.391038
0.828156 0.925025
0.519244 0.030525
0.159991 0.379655
0.117491 0.306115
0.489012 0.499862
0.364132 0.522043
0.347983 0.484243
0.556230 0.367531
0.404782 0.007666
